symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
CET.TO,Cathedral Energy Services Ltd.,"Cathedral Energy Services Ltd., together with its subsidiary, Cathedral Energy Services Inc., provides directional drilling services to oil and natural gas companies in western Canada and the United States. It offers horizontal and directional drilling services; and drilling optimization and well planning services. The company is headquartered in Calgary, Canada.",CAD,Energy,Energy,"Oil, Gas & Consumable Fuels",TOR,XTSE,TSX Toronto Exchange,Canada,AB,Calgary,T2H 1K2,http://www.cathedralenergyservices.com,Nano Cap,,,,,,True
CEU.TO,CES Energy Solutions Corp.,"CES Energy Solutions Corp., together with its subsidiaries, provides consumable chemical solutions throughout the life-cycle of the oilfield. It provides solutions at the drill-bit, at the point of completion and stimulation, at the wellhead and pump-jack, and through to the pipeline and midstream market. The company's solutions include corrosion inhibitors, demulsifiers, H2S scavengers, paraffin control products, surfactants, scale inhibitors, biocides, and other specialty products. It also designs and implements drilling fluid systems and completion solutions for oil and gas producers; and designs and manufactures production and specialty chemicals for use in the oil and natural gas production markets, the stimulation and fracturing markets, and the pipeline and midstream markets. In addition, the company provides environmental consulting, water management services, and drilling fluids waste disposal services primarily to oil and gas producers; and operates trucks and trailers to transport products in the oil and gas industry. It serves oil and natural gas industry, including multinational producers, intermediate oil and natural gas operators, independent juniors, and joint ventures, as well as pipeline and mid-stream markets in western Canada and the United States. The company was formerly known as Canadian Energy Services & Technology Corp. and changed its name to CES Energy Solutions Corp. in June 2017. CES Energy Solutions Corp. was incorporated in 1986 and is headquartered in Calgary, Canada.",CAD,Energy,Energy,Energy Equipment & Services,TOR,XTSE,TSX Toronto Exchange,Canada,AB,Calgary,T2P 0B2,http://www.cesenergysolutions.com,Small Cap,CA15713J1049,15713J104,BBG000FRRQS6,BBG000FRRNC0,BBG001SNPWX2,False
CF-PA.TO,Canaccord Genuity Group Inc.,"Canaccord Genuity Group Inc., a full-service financial services company, provides investment solutions, and brokerage and investment banking services to individual, institutional, corporate, and government clients. It operates in two segments, Canaccord Genuity Capital Markets and Canaccord Genuity Wealth Management. The Canaccord Genuity Capital Markets segment offers investment banking, advisory, research, and trading services. The Canaccord Genuity Wealth Management segment provides brokerage services and investment advice to retail or institutional clients. The company has operations in North America, the United Kingdom, Europe, Asia, Australia, and the Middle East. Canaccord Genuity Group Inc. was founded in 1950 and is headquartered in Vancouver, Canada.",CAD,Financials,Diversified Financials,Capital Markets,TOR,XTSE,TSX Toronto Exchange,Canada,BC,Vancouver,V7Y 1H2,http://www.canaccordgenuity.com,Small Cap,,,,,,False
CF-PC.TO,Canaccord Genuity Group Inc.,"Canaccord Genuity Group Inc., a full-service financial services company, provides investment solutions, and brokerage and investment banking services to individual, institutional, corporate, and government clients. It operates in two segments, Canaccord Genuity Capital Markets and Canaccord Genuity Wealth Management. The Canaccord Genuity Capital Markets segment offers investment banking, advisory, research, and trading services. The Canaccord Genuity Wealth Management segment provides brokerage services and investment advice to retail or institutional clients. The company has operations in North America, the United Kingdom, Europe, Asia, Australia, and the Middle East. Canaccord Genuity Group Inc. was founded in 1950 and is headquartered in Vancouver, Canada.",CAD,Financials,Diversified Financials,Capital Markets,TOR,XTSE,TSX Toronto Exchange,Canada,BC,Vancouver,V7Y 1H2,http://www.canaccordgenuity.com,Small Cap,,,,,,False
CF.TO,Canaccord Genuity Group Inc.,"Canaccord Genuity Group Inc., a full-service financial services company, provides investment solutions, and brokerage and investment banking services to individual, institutional, corporate, and government clients. It operates in two segments, Canaccord Genuity Capital Markets and Canaccord Genuity Wealth Management. The Canaccord Genuity Capital Markets segment offers investment banking, advisory, research, and trading services. The Canaccord Genuity Wealth Management segment provides brokerage services and investment advice to retail or institutional clients. The company has operations in North America, the United Kingdom, Europe, Asia, Australia, and the Middle East. Canaccord Genuity Group Inc. was founded in 1950 and is headquartered in Vancouver, Canada.",CAD,Financials,Diversified Financials,Capital Markets,TOR,XTSE,TSX Toronto Exchange,Canada,BC,Vancouver,V7Y 1H2,http://www.canaccordgenuity.com,Small Cap,,,BBG000Q32RZ4,BBG000Q32RJ2,BBG001SM3VS6,False
CFF.TO,Conifex Timber Inc.,"Conifex Timber Inc. primarily manufactures and sells lumber products in the United States, China, Canada, Japan, and internationally. It is involved in the timber harvesting, reforestation, and forest management activities; manufacture of finished softwood lumber from spruce, pine, and fir logs; manufacture, sale, and distribution of dimension lumber; processing logs into lumber and wood chips, as well as by-products or residues, such as trim blocks, sawdust, shavings, and barks; and providing value added lumber finishing services. The company also develops bioenergy and bio products; and operates a 36 megawatt biomass power generation plant, which produces renewable energy for commercial sale. The company was formerly known as West Fourth Capital Inc. and changed its name to Conifex Timber Inc. in June 2010. Conifex Timber Inc. was incorporated in 2007 and is headquartered in Vancouver, Canada.",CAD,Materials,Materials,Paper & Forest Products,TOR,XTSE,TSX Toronto Exchange,Canada,BC,Vancouver,V7Y 1B6,http://www.conifex.com,Micro Cap,,,BBG000RMHP89,BBG000RMHNG5,BBG001STX630,False
CFP.TO,Canfor Corp.,"Canfor Corporation operates as an integrated forest products company in Canada, Asia, the United States, Europe, and internationally. It operates through Lumber, and Pulp and Paper segments. The company manufactures and sells finger-jointed lumber, higher-grade MSR lumber, premium one-inch boards, engineered wood products, wood chips, wood pellets, logs, strength-rated trusses, beams, and tongue-and-groove timber, as well as generates green energy. It also produces and sells pulp and paper products, including northern bleached softwood kraft pulp, bleached and unbleached kraft paper, and bleached chemi-thermo mechanical pulp; and purchases and sells residual fiber products. Canfor Corporation was incorporated in 1966 and is headquartered in Vancouver, Canada.",CAD,Materials,Materials,Paper & Forest Products,TOR,XTSE,TSX Toronto Exchange,Canada,BC,Vancouver,V6P 6G2,http://www.canfor.com,Mid Cap,CA1375761048,137576104,BBG000BY0920,BBG000BY07V2,BBG001S5Y766,False
CFW-WT.TO,Calfrac Well Services Ltd.,"Calfrac Well Services Ltd., together with its subsidiaries, provides specialized oilfield services in Canada, the United States, Russia, and Argentina. It offers hydraulic fracturing, coiled tubing, cementing, and other well stimulation services, as well as pressure pumping services to oil and natural gas industries. The company was incorporated in 1999 and is headquartered in Calgary, Canada.",CAD,Energy,Energy,Energy Equipment & Services,TOR,XTSE,TSX Toronto Exchange,Canada,AB,Calgary,T2P 1E5,http://www.calfrac.com,Micro Cap,,,,,,False
CFW.TO,Calfrac Well Services Ltd.,"Calfrac Well Services Ltd., together with its subsidiaries, provides specialized oilfield services in Canada, the United States, Russia, and Argentina. It offers hydraulic fracturing, coiled tubing, cementing, and other well stimulation services, as well as pressure pumping services to oil and natural gas industries. The company was incorporated in 1999 and is headquartered in Calgary, Canada.",CAD,Energy,Energy,Energy Equipment & Services,TOR,XTSE,TSX Toronto Exchange,Canada,AB,Calgary,T2P 1E5,http://www.calfrac.com,Micro Cap,,,BBG000DJ8MN1,BBG000DJ7KG4,BBG001S81YZ5,False
CFX.TO,Canfor Pulp Products Inc.,"Canfor Pulp Products Inc., together with its subsidiaries, produces and supplies pulp and paper products in Canada, Europe, Asia, the United States, and internationally. The company operates through two segments, Pulp and Paper. It offers solid wood; bleached and unbleached softwood pulp; and bleached, unbleached, and colored kraft papers. The company also provides residual fiber; and produces green energy. The company was founded in 1938 and is headquartered in Vancouver, Canada. Canfor Pulp Products Inc. is a subsidiary of Canadian Forest Products Ltd.",CAD,Materials,Materials,Paper & Forest Products,TOR,XTSE,TSX Toronto Exchange,Canada,BC,Vancouver,V6P 6G2,http://www.canfor.com,Small Cap,,,,,,True
CG.TO,Centerra Gold Inc.,"Centerra Gold Inc., a gold mining company, engages in the acquisition, exploration, development, and operation of gold and copper properties in North America, Asia, and internationally. Its flagship projects include the 100% owned Kumtor gold mine located in the Kyrgyz Republic; the Mount Milligan gold-copper mine located in British Columbia, Canada; and the ÃksÃ¼t Gold Mine located in Turkey. The company was incorporated in 2002 and is headquartered in Toronto, Canada.",CAD,Materials,Materials,Metals & Mining,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5J 2P1,http://www.centerragold.com,Mid Cap,CA1520061021,152006102,BBG000PWGVT4,BBG000PWGV23,BBG001SLVFY5,False
CGG.TO,China Gold International Resources Corp. Ltd.,"China Gold International Resources Corp. Ltd., a gold and base metal mining company, acquires, explores for, develops, and mines mineral properties in the People's Republic of China. It primarily holds 96.5% interest in the Chang Shan Hao gold mine covering an area of 36 square kilometers in the western part of Inner Mongolia, northern China; and 100% interest in the Jiama copper-gold polymetallic mine that hosts copper, gold, molybdenum, silver, lead, and zinc metals located in Metrokongka County, Tibet. The company was formerly known as Jinshan Gold Mines Inc. China Gold International Resources Corp. Ltd. was incorporated in 2000 and is headquartered in Vancouver, Canada. The company is considered as a Red Chip company due to its listing on the Hong Kong Stock Exchange.",CAD,Materials,Materials,Metals & Mining,TOR,XTSE,TSX Toronto Exchange,Canada,BC,Vancouver,V7X 1M4,http://www.chinagoldintl.com,Small Cap,,,BBG000HNBVJ9,BBG000HNBTD0,BBG001SHRZW7,False
CGGZ-UN.TO,Taiga Motors Corporation,"Taiga Motors Corporation is a Canadian company that designs and manufactures electric off-road vehicles, including snowmobiles and personal watercraft. The company focuses on developing high-performance electric powertrains and vehicles for recreational and commercial use. Taiga Motors is headquartered in Montreal, Quebec.",CAD,Consumer Discretionary,Automobiles & Components,,TOR,XTSE,TSX Toronto Exchange,,,,,,,,,,,,True
CGI.TO,"Canadian General Investments, Ltd","Canadian General Investments, Limited is a closed-end investment fund that invests primarily in Canadian equities. The company aims to provide long-term capital appreciation to its shareholders. Canadian General Investments is based in Toronto, Canada.",CAD,Financials,Banks,,TOR,XTSE,TSX Toronto Exchange,,,,,,Small Cap,,,BBG000BY0LK3,BBG000BY0KW2,BBG001S5Y7N7,False
CGO.TO,Cogeco Inc.,"Cogeco Inc., through its subsidiaries, operates in the communications and media sectors in Canada and the United States. The company operates in two segments, Communications and Other. The Communications segment provides a range of Internet, video, and telephony services through its two-way broadband fiber networks primarily to residential customers, as well as to small and medium sized businesses under the Cogeco Connexion name in Quebec and Ontario; and Atlantic Broadband brand in the United States. The Other segment owns and operates 23 radio stations with complementary radio formats and coverage serving a range of audiences primarily across the province of QuÃ©bec; and Cogeco News, a news agency. It serves primary service units, Internet, video, and telephony service customers. The company was founded in 1957 and is headquartered in Montreal, Canada. Cogeco Inc. is a subsidiary of Gestion Audem Inc.",CAD,Communication Services,Telecommunication Services,Diversified Telecommunication Services,TOR,XTSE,TSX Toronto Exchange,Canada,QC,Montreal,H3B 3N2,http://corpo.cogeco.com/cgo/en,Small Cap,,,BBG000BY19W6,BBG000BY18P6,BBG001S5Y7R3,False
CGX-DBB.TO,,,CAD,,,,TOR,XTSE,TSX Toronto Exchange,,,,,,,,,,,,False
CGX.TO,"Cineplex, Inc.","Cineplex Inc., together with its subsidiaries, operates as an entertainment and media company in Canada and internationally. It operates through four segments: Film Entertainment and Content, Media, Amusement and Leisure, and Location-Based Entertainment. The company engages in theatre exhibition and theatre food service activities. It also provides alternative programming service; rents and sells movies in digital form; and operates cineplex.com, an entertainment site that offers streaming video, movie information, showtimes and ability to buy tickets online, entertainment news, and box office reports, as well as advertising and digital commerce opportunities. In addition, the company offers Cineplex mobile app for various devices; incorporates advertising mediums related to theatre exhibition, and digital place-based media that provides digital signage solutions; and designs, installs, maintains, and operates digital signage networks in various verticals, including digital out of home, quick service restaurants, financial institutions, and retailers. Further, it distributes and operates amusement, gaming, and vending equipment; and operates social entertainment destinations featuring gaming, entertainment, and dining under The Rec Room and Playdium names. As of December 31, 2020, the company owned, leased, or had interest in 1,667 screens in 162 theatres, as well as 8 location-based entertainment venues in four provinces. Cineplex Inc. was founded in 1912 and is headquartered in Toronto, Canada.",CAD,Communication Services,Media & Entertainment,Entertainment,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M4T 2Y9,http://www.cineplex.com,Small Cap,CA1724541000,172454100,BBG000BTPDK5,BBG000BTPCL6,BBG001SC5255,False
CGY.TO,Calian Group Ltd.,"Calian Group Ltd. provides services and solutions in the areas of advanced technologies, health, learning, and information technology (IT) in Canada, the United States, and Europe. The company's Advanced Technologies segment offers developed products and engineering solutions for software and product development, studies, requirements analysis, project management, engineered system and turnkey solutions, and training; and manufacturing services. This segment also provides communication systems and products for terrestrial and satellite networks; satellite gateways comprising aperture radio frequency antennas, and telemetry tracking and control, as well as software solutions for managing and monitoring networks; engineering and technical services for propulsion, electrical and electronic systems, computer and nuclear systems, naval architecture, and aerospace; and nuclear services to develop waste management and decommissioning solutions. Its Health segment offers primary care and occupational health services; and clinic management, healthcare practitioner support, and psychological assessment services. The company's Learning segment provides training services and solutions; and consulting services in emergency management, training, and advanced training technologies. This segment also offers Calian MaestroEDE, a tool for collective training exercises for military customers; and Calian ResponseReady, an online platform and simulation tool for emergency management training exercise delivery and evaluation. Its IT segment provides cloud migration, IT development, SAP consulting, and cyber security solutions, as well as IT support services. The company serves health, defense, security, aerospace, engineering, communication, nuclear, agriculture, IT, energy, and oil and gas industries. The company was formerly known as Calian Technologies Ltd. and changed its name to Calian Group Ltd. in April 2016. The company was founded in 1982 and is headquartered in Ottawa, Canada.",CAD,Industrials,Commercial & Professional Services,Professional Services,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Ottawa,K2V 1C8,http://www.calian.com,Small Cap,,,BBG000BBJ9J2,BBG000BBJ8C1,BBG001S5YFN9,False
CHE-UN.TO,Chemtrade Logistics Income Fund,"Chemtrade Logistics Income Fund offers industrial chemicals and services in Canada, the United States, and South America. It operates through Sulphur Products & Performance chemicals (SPPC), Water Solutions & Specialty Chemicals (WSSC), and Electrochemicals (EC) segments. The SPPC segment removes and/or produces, and markets merchant, regenerated, and ultra-pure sulphuric acid, sodium hydrosulphite, elemental sulphur, liquid sulphur dioxide, hydrogen sulphide, sodium bisulphite, and sulphides. This segment also offers industrial services, such as processing by-products and waste streams. Its WSSC segment manufactures and markets various inorganic coagulants used in water treatment, including aluminum sulphate, aluminum chlorohydrate, polyaluminum chloride, and ferric sulphate; and a range of specialty chemicals, such as sodium nitrite, potassium chloride, phosphorus pentasulphide, and vaccine adjuvants. The EC segment manufactures and markets sodium chlorate and chlor-alkali products, including caustic soda, chlorine, and hydro-chloric acid for the pulp and paper, oil and gas, and water treatment industries. Chemtrade Logistics Income Fund was founded in 2001 and is headquartered in Toronto, Canada.",CAD,Materials,Materials,Chemicals,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M2H 3N5,http://www.chemtradelogistics.com,Small Cap,,,,,,False
CHP-UN.TO,Choice Properties Real Estate Investment Trust,"Choice Properties, Canada's preeminent diversified real estate investment trust, is the owner, manager and developer of a high-quality portfolio comprising 725 properties totaling 66.1 million square feet of gross leasable area. Choice Properties owns a portfolio comprised of retail properties predominantly leased to necessity-based tenants; industrial, office and residential assets concentrated in attractive markets; and offers an impressive and substantial development pipeline. Choice Properties' strategic alliance with its principal tenant, Loblaw Companies Limited, the country's leading retailer, is a key competitive advantage providing long-term growth opportunities.",CAD,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M4T 2S5,http://www.choicereit.ca,Mid Cap,,,,,,False
CHR.TO,Chorus Aviation Inc.,"Chorus Aviation Inc., through its subsidiaries, provides various aviation support services in the United States and Canada. The company operates through two segments, Regional Aviation Services and Regional Aircraft Leasing. The Regional Aviation Services segment includes all three sectors of the regional aviation, such as contract flying, including ACMI and charter operations; aircraft leasing; and maintenance, repair, and overhaul, as well as part sales and technical services. The Regional Aircraft Leasing segment provides aircraft leasing to third-party air operators. As of February 18, 2021, this segment's portfolio of leased aircraft consisted of 62 aircraft of which 49 aircraft were on lease to airline customers, such as 18 Dash 8-400s, 16 ATR72-600s, four CRJ1000s, four E190s, two E195s, and five A220-300s. The company was formerly known as Jazz Air Income Fund and changed its name to Chorus Aviation Inc. in January 2011. Chorus Aviation Inc. was incorporated in 2010 and is based in Dartmouth, Canada.",CAD,Industrials,Transportation,Airlines,TOR,XTSE,TSX Toronto Exchange,Canada,NS,Dartmouth,B3B 1W8,http://www.chorusaviation.com,Small Cap,,,BBG000CW2HT4,BBG000CW2GN2,BBG001SM70Y3,False
CHW.TO,Chesswood Group Limited,"Chesswood Group Limited, a financial services company, operates primarily in the specialty finance industry. The company offers micro and small-ticket commercial equipment financing to small and medium-sized businesses through a network of approximately 600 independent equipment finance broker firms and equipment vendors in the United States; and commercial equipment financing to small and medium businesses through a network of approximately 50 independent equipment finance broker firms in Canada. The company was formerly known as Chesswood Income Fund and changed its name to Chesswood Group Limited in January 2011. Chesswood Group Limited was founded in 1982 and is headquartered in Toronto, Canada.",CAD,Financials,Diversified Financials,Consumer Finance,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M3B 3N2,http://www.chesswoodgroup.com,Micro Cap,,,,,,False
CIA.TO,Champion Iron Limited,"Champion Iron Limited engages in the acquisition, exploration, development, and production of iron ore deposits in North-Eastern Quebec. Its flagship project include the Bloom Lake mine, which consists of BM877 mining lease covering an area of 6,857.63 ha and 53 mining claims comprising an area of approximately 2,458.29 ha located in Quebec, Canada; and the Consolidated Fire Lake North project that includes the Fire Lake North, Don Lake, Bellechasse, and Oil Can deposits situated in northeastern Quebec. The company was formerly known as Champion Iron Mines Limited and changed its name to Champion Iron Limited in March 2014. Champion Iron Limited is headquartered in Rozelle, Australia.",CAD,Materials,Materials,Metals & Mining,TOR,XTSE,TSX Toronto Exchange,Australia,NSW,Rozelle,2039,http://www.championiron.com,Mid Cap,,,BBG0068DZ331,BBG0068DZ313,BBG001SRWGK4,False
CIGI.TO,Colliers International Group Inc.,"Colliers International Group Inc. provides commercial real estate services to corporate and institutional clients in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. It offers sales brokerage services, which include purchases and sales, debt placement, equity capital raising, market value opinions, acquisition advisory, and transaction management services; and lease brokerage services comprising landlord and tenant representation services. The company provides outsourcing and advisory services that consist of corporate and workplace solutions; property management services comprising building operations and maintenance, facilities management, lease administration, property accounting and financial reporting, contract management and, construction management; project management services, including bid document review, construction monitoring and delivery management, contract administration and integrated cost control, development management, facility and engineering functionality, milestone and performance monitoring, quality assurance, risk management and strategic project consulting; engineering design services for property and building, infrastructure, transportation, environmental and telecommunications end-markets; valuation and advisory services; workplace strategy services; loan servicing; property marketing; and research services. It also offers investment management services comprising asset management advisory and administration, and transaction services. The company was founded in 1972 and is headquartered in Toronto, Canada.",CAD,Real Estate,Real Estate,Real Estate Management & Development,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5S 2B4,http://www.colliers.com,Mid Cap,,194693107,BBG000BH2WR7,BBG000BH2VW3,BBG001S79G88,False
CIQ-UN.TO,Canadian High Income Equity Fund,"Canadian High Income Equity Fund is a closed-ended equity mutual fund launched by Brompton Funds Limited. The fund is managed by Bloom Investment Counsel, Inc. It invests in the public equity markets of Canada. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in dividend paying value stocks of companies. The fund focuses on such factors as strong cash flows and investor demand to create its portfolio. It benchmarks the performance of its portfolio against the S&P/TSX Composite Index. Canadian High Income Equity Fund as formed on February 18, 2010 and is domiciled in Canada.",CAD,Financials,Diversified Financials,Capital Markets,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5H 3S5,http://www.bromptongroup.com/funds/fund/ciq/overview,Nano Cap,,,,,,True
CIU-PA.TO,"CU INC., PREFERRED SHARES",,CAD,,,,TOR,XTSE,TSX Toronto Exchange,,,,,,,,,,,,False
CIU-PC.TO,CU INC PREFERRED SERIES 4,,CAD,,,,TOR,XTSE,TSX Toronto Exchange,,,,,,,,,,,,False
CIX.TO,CI Financial Corp,"CI Financial Corp. is a publicly owned asset management holding company. Through its subsidiaries, the firm manages separate client focused equity, fixed income, and alternative investments portfolios. It also manages mutual funds, hedge funds, and fund of funds for its clients through its subsidiaries. The firm was founded in 1965 and is based in Toronto, Canada with additional offices in Vancouver, Canada; Calgary, Canada; and Montreal, Canada.",CAD,Financials,Diversified Financials,Capital Markets,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5C 3G7,http://www.cifinancial.com,Mid Cap,,,,,,True
CJ.TO,Cardinal Energy Ltd.,"Cardinal Energy Ltd. engages in the acquisition, exploration, and production of low decline light, medium, and heavy quality oil, and natural gas in Western Canada. It has operations in the provinces of Alberta and Saskatchewan. As of December 31, 2020, company had total proved plus probable oil and gas reserves are 99,258 thousand barrels of oil equivalent. The company was incorporated in 2010 and is headquartered in Calgary, Canada.",CAD,Energy,Energy,"Oil, Gas & Consumable Fuels",TOR,XTSE,TSX Toronto Exchange,Canada,AB,Calgary,T2P 4H2,http://www.cardinalenergy.ca,Small Cap,CA14150G4007,14150G400,BBG005M8S0S5,BBG005M8S0Q7,BBG005M8S0P8,False
CJR-B.TO,Corus Entertainment Inc.,"Corus Entertainment Inc., a media and content company, operates specialty and conventional television networks, and radio stations in Canada and internationally. It operates in two segments, Television and Radio. The Television segment operates 34 specialty television networks and 15 conventional television stations. It is also involved in the production and distribution of films and television programs, and animation software; and merchandise licensing and book publishing activities. In addition, this segment provides social digital agency and social influencer network, as well as media and technology services. Its primary brands include Global Television, W Network, OWN: Oprah Winfrey Network Canada, HGTV Canada, Food Network Canada, History, Showcase, Adult Swim, National Geographic, Disney Channel Canada, YTV, and Nickelodeon Canada. The Radio segment operates 39 radio stations that include a network of news-talk radio stations, as well as classic rock, country, new rock, and contemporary music formats. The company also provides children's animated content and related consumer products under the Franklin, Little Charmers, Max & Ruby, and Beyblade brands; Toon Boom, a digital content and animation creation software; and Kids Can Press, a children's publishing press. Corus Entertainment Inc. was founded in 1998 and is headquartered in Toronto, Canada.",CAD,Communication Services,Media & Entertainment,Entertainment,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5A 0B5,http://www.corusent.com,Small Cap,,,,,,False
CJT-DBF.TO,,,CAD,,,,TOR,XTSE,TSX Toronto Exchange,,,,,,,,,,,,False
CJT.TO,Cargojet Inc.,"Cargojet Inc. provides time sensitive overnight air cargo services in Canada. Its air cargo business activities include operation of domestic overnight air cargo services between fourteen cities in North America; and provision of dedicated aircraft to customers on an aircraft, crew, maintenance, and insurance (ACMI) basis operating between points in Canada, North and South America, and Europe. The company also operates scheduled international routes for various cargo customers between the United States and Bermuda; and between Canada and Germany. In addition, it offers specialty charter services for livestock shipments, military equipment movements, emergency relief supplies, and virtually large shipments across North America, Mexico, South America, the Caribbean, and Europe. Further, the company is involved in the crew planning, crew training, ground handling, and commercial airline cargo management businesses. As of February 10, 2021, it operated a fleet of 27 aircraft. The company was founded in 2005 and is headquartered in Mississauga, Canada. Cargojet Inc. is a subsidiary of Flagship International Marketing Limited.",CAD,Industrials,Transportation,Air Freight & Logistics,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Mississauga,L5K 2S3,http://www.cargojet.com,Small Cap,,,BBG000FYNL51,BBG000FYNK80,BBG001SNSDZ9,False
CKI.TO,Clarke Inc.,"Clarke Inc. is a private equity and venture capital firm specializing in investments in middle market, turnaround, PIPEs, bridge financing, recapitalization, and buyout companies. It invests in undervalued or underperforming businesses with hard assets. It invests in companies, securities or other assets such as real estate, which can be public or private entities. The firm primarily invests equity, debt and other securities. It invests in industries that have hard assets, including manufacturing, industrial, energy, materials, and real estate businesses. The firm invests in debt and equity securities of companies engaged in the oil and gas industry. It prefers to purchase well-priced equity securities rather than well-priced debt securities, and securities of oil service firms rather than E&P firms. The firm primarily invests in companies in Canada and United states of America. It seeks active involvement in the governance and/or management of the company it invests in. The firm may participate in Portfolio Company's board of directors. It makes balance sheet investments. Clarke Inc. was founded in 1997 and is based in Halifax, Canada.",CAD,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",TOR,XTSE,TSX Toronto Exchange,Canada,NS,Halifax,B3S 0H9,http://www.clarkeinc.com,Micro Cap,,,BBG000BKWJB3,BBG000BKWHK7,BBG001S80LZ4,False
CLIQ.TO,Alcanna Inc.,"Alcanna Inc. engages in the retailing of alcohol in North America. The company retails wines, beers, and spirits; and cannabis products It operates 176 locations in Alberta and British Columbia; and 53 cannabis retail stores in Alberta, Ontario, and Saskatchewan. The company was formerly known as Liquor Stores N.A. Ltd. and changed its name to Alcanna Inc. in May 2018. Alcanna Inc. was founded in 2004 and is headquartered in Edmonton, Canada.",CAD,Consumer Discretionary,Retailing,Specialty Retail,TOR,XTSE,TSX Toronto Exchange,Canada,AB,Edmonton,T5S 1K6,http://www.alcanna.com,Micro Cap,,,,,,True
CLS.TO,Celestica Inc.,"Celestica Inc. provides hardware platform and supply chain solutions in North America, Europe, and Asia. It operates through two segments, Advanced Technology Solutions, and Connectivity & Cloud Solutions. The company offers a range of product manufacturing and related supply chain services, including design and development, engineering, supply chain management, new product introduction, component sourcing, electronics manufacturing and assembly, testing, complex mechanical assembly, systems integration, precision machining, order fulfillment, logistics, asset management, product licensing, and after-market repair and return services. It also provides enterprise-level data communications and information processing infrastructure products, such as routers, switches, data center interconnects, servers, and storage-related products; capacitors, microprocessors, resistors, and memory modules; and power inverters, energy storage products, smart meters, and other electronic componentry. The company serves aerospace and defense, industrial, energy, healthtech, capital equipment, original equipment manufacturers (OEMs), cloud-based, and other service providers, including hyperscalers, and other companies in a range of industries. Celestica Inc. was incorporated in 1994 and is headquartered in Toronto, Canada.",CAD,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M2N 6L7,http://www.celestica.com,Small Cap,CA15101Q1081,15101Q108,BBG000BRW7Y9,BBG000BRW7J6,BBG001S9CXM7,False
CM.TO,Canadian Imperial Bank of Commerce,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through four strategic business units: Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers chequing, savings, and business accounts; mortgages; loans, lines of credit, student lines of credit, and business and agriculture loans; investment and insurance services; and credit cards, as well as overdraft protection services. It also provides day-to-day banking, borrowing and credit, investing and wealth, specialty, and international services; correspondent banking and online foreign exchange services; and cash management services. The company serves its customers through its banking centers, as well as direct, mobile, and remote channels. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",CAD,Financials,Banks,Banks,TOR,XTSE,TSX Toronto Exchange,Canada,ON,Toronto,M5L 1A2,http://www.cibc.com,Large Cap,CA1360691010,136069101,BBG000BY35K5,BBG000BY34Q2,BBG001S5YBB1,False
