symbol,name,currency,summary,category_group,category,family,exchange,mic
FQIIX,New Hampshire Higher Education Savings Plan Trust - Fidelity 529 Asset Manager 60% Portfolio Fund,USD,"New Hampshire Higher Education Savings Plan Trust - Fidelity 529 Asset Manager 60% Portfolio Fund invests in a diversified mix of underlying Fidelity mutual funds, with a target allocation of approximately 60% to stocks and 40% to bonds. The portfolio aims to provide long-term growth potential for college savings, utilizing a balanced investment approach. The fund's asset allocation is designed to become more conservative as the beneficiary approaches college age.",Equities,Blend,,NAS,
FQIPX,Fidelity Freedom Index 2045 Fund Premier Class,USD,"Fidelity Freedom Index 2045 Fund Premier Class is a target date fund designed for investors expecting to retire or needing their funds around the year 2045. The fund invests in a diversified mix of stocks and bonds, with an asset allocation strategy that becomes more conservative over time. It tracks underlying index funds, seeking to provide a balance of capital appreciation and income, suitable for those with a longer time horizon until retirement.",Equities,Blend,Fidelity Investments,NAS,
FQITX,Fidelity SAI International Quality Index Fund,USD,"Fidelity SAI International Quality Index Fund seeks to track the performance of a broad international equity market, focusing on companies with high quality characteristics. The fund invests in a diversified portfolio of stocks from developed and emerging markets, excluding the United States. It aims to provide investors with exposure to international equities while emphasizing companies with strong financial health and profitability.",Equities,Developed Markets,Fidelity Investments,NAS,
FQJCHX,FT 8160: Municipal Advantage Cl,USD,"FT 8160: Municipal Advantage Cl is a fund from First Trust focused on investing in municipal bonds, potentially through a closed-end structure. Municipal bonds are debt securities issued by state and local governments and are often exempt from federal income taxes. The fund aims to provide investors with tax-advantaged income through its investments in municipal bonds.",Fixed Income,Municipal Bonds,,NAS,
FQJDGX,FT 8275: Global Equity Income C,USD,FT 8275: Global Equity Income C is a fund from First Trust focused on generating income from global equities. The fund aims to provide investors with a stream of income from its investments in dividend-paying stocks around the world. Details regarding the portfolio composition and investment strategy are found in the fund documents.,Equities,Equities,,NAS,
FQJHKX,FT 8343: Global Dividend Portfo,USD,FT 8343: Global Dividend Portfo is a fund from First Trust that focuses on dividend-paying companies across the globe. The fund aims to provide a steady stream of income and potentially capital appreciation. Additional information on its stock selection and strategy can be found in its fund documents.,Equities,Developed Markets,,NAS,
FQJIX,New Hampshire Higher Edu Savings Plan Trust - Fidelity Advisor 529 Growth Opportunities Portfolio,USD,"New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Growth Opportunities Portfolio invests primarily in a diversified portfolio of growth-oriented Fidelity mutual funds. The fund seeks to provide long-term capital appreciation for college savings, focusing on investments with high growth potential. The portfolio's asset allocation is designed to become more conservative as the beneficiary approaches college age.",Equities,Growth,,NAS,
FQJJMX,FT 8378: Cyclical Strength Port,USD,"FT 8378: Cyclical Strength Port is a portfolio or fund from First Trust focused on companies that tend to perform well during economic expansions or cyclical upturns. The fund's holdings would be concentrated in sectors that are sensitive to economic cycles, such as industrials, materials, and consumer discretionary. Information on the selection criteria and allocation is available within the fund's official documents.",Equities,,,NAS,
FQJNQX,FT 8481: Target Dvd. Triple Pla,USD,"FT 8481: Target Dvd. Triple Pla is a structured product or fund offered by First Trust that aims for a target dividend yield using a triple play investment strategy. The goal is to provide an enhanced dividend yield using a combination of different strategies, possibly involving options or leverage. Details regarding its target returns, strategy, and underlying assets would be contained in the fund's offering documents.",Derivatives,,,NAS,
FQJPSX,FT 8551: Strategic Income Close,USD,"FT 8551: Strategic Income Close is a fund from First Trust employing a strategic approach to income generation, potentially through the use of closed-end funds. The fund aims to provide a consistent stream of income using various asset classes and strategies. Detailed information on its asset allocation, specific strategies, and risk management are found in its official fund documentation.",Fixed Income,,,NAS,
FQJRUX,FT 8575: International High Div,USD,FT 8575: International High Div is a fund from First Trust that invests in international companies with high dividend yields. The fund seeks to provide investors with a stream of income from its investments in dividend-paying stocks outside the United States. Details regarding the portfolio composition and investment strategy are found in the fund documents.,Equities,Developed Markets,,NAS,
FQJTWX,FT 8667: Cboe Vest Large Cap Bu,USD,"FT 8667: Cboe Vest Large Cap Bu is a fund from First Trust that uses a Cboe Vest strategy involving large-cap stocks. It potentially involves a ""buffer"" or defined outcome strategy related to the Cboe (Chicago Board Options Exchange). The fund aims to provide a specific return profile with downside protection, as detailed in the fund's documentation.",Equities,Large Cap,,NAS,
FQJYAX,"FT 8685: Dividend Income Trust,",USD,"FT 8685: Dividend Income Trust, is a fund from First Trust that focuses on companies that pay dividends. The fund invests in dividend-paying stocks to provide a steady income stream for investors. Additional information about the selection process and holdings will be found in its documentation.",Equities,Equities,,NAS,
FQKACX,FT 8751: Dividend Strength Port,USD,FT 8751: Dividend Strength Port is a portfolio or fund from First Trust focused on companies exhibiting dividend strength. This includes companies with a history of consistent dividend payments or the potential for future dividend growth. The fund's specific strategy and holdings can be found in the official documentation.,Equities,,,NAS,
FQKCEX,FT 8802: Diversified Fixed Inco,USD,FT 8802: Diversified Fixed Inco is a fund from First Trust that invests across a diverse range of fixed-income securities. The fund aims to provide a consistent income stream while managing credit risk through diversification. The fund's specific selection process and asset allocation are contained within its official fund documentation.,Fixed Income,Bonds,,NAS,
FQKEGX,FT 8820: Global ESG Best Ideas ,USD,"FT 8820: Global ESG Best Ideas is a fund from First Trust focused on global companies that meet specific Environmental, Social, and Governance (ESG) criteria. The fund selects companies that demonstrate best practices in sustainability and corporate responsibility. The fund's selection criteria and detailed investment strategy will be contained in its documentation.",Equities,,,NAS,
FQKGIX,FT 8863: Tactical Alpha Portfol,USD,"FT 8863: Tactical Alpha Portfol is a portfolio or fund from First Trust that employs a tactical approach to generating alpha, or outperforming the market. It will adjust its holdings based on market conditions and investment opportunities. Specific allocation information and tactical adjustments are detailed in the fund's official documentation.",Equities,,,NAS,
FQKIKX,FT 8961: S&P International Divi,USD,FT 8961: S&P International Divi is a fund from First Trust that focuses on companies listed on the S&P International Dividend Aristocrats index. This index consists of companies outside the United States that have consistently increased their dividend payments over a long period. The fund's investment strategy and specific holdings will be detailed within its documentation.,Equities,Developed Markets,,NAS,
FQKIX,"New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Portfolio Fund, Series 2034",USD,"New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Portfolio Fund, Series 2034 is a target enrollment date fund that invests in a mix of Fidelity mutual funds, designed to become more conservative over time as the beneficiary approaches the target date. It aims to provide a diversified investment option for college savings, with an asset allocation strategy that automatically adjusts to reduce risk as the beneficiary gets closer to college. The fund seeks long-term growth potential while considering the time horizon for college expenses.",Equities,Blend,,NAS,
FQKKMX,FT 8929: Content Leaders Opport,USD,"FT 8929: Content Leaders Opport is a fund from First Trust that invests in companies that are leaders in content creation, distribution, or related technologies. The fund seeks to capitalize on the growing demand for digital content and the companies that are driving this trend. Further information on the fund's specific investment strategy and holdings can be found in its official documentation.",Information Technology,,,NAS,
FQKMOX,FT 8974: Covered Call Select Cl,USD,FT 8974: Covered Call Select Cl is a fund from First Trust that uses a covered call strategy and potentially invests in closed-end funds. A covered call strategy involves selling call options on existing stock holdings to generate income. The specifics of its security selection and the implementation of the covered call strategy can be found in its official fund documentation.,Equities,,,NAS,
FQKOQX,FT 9076: California Municipal I,USD,FT 9076: California Municipal I is a fund from First Trust that invests in municipal bonds issued by the state of California. Municipal bonds are debt obligations issued by state and local governments to finance public projects and are often exempt from federal income taxes. The fund aims to provide investors with tax-advantaged income through its investments in California municipal bonds.,Fixed Income,Municipal Bonds,,NAS,
FQKQSX,,USD,,,,,NAS,
FQKWYX,FT 9109: Target Dvd. Blend 1Q ',USD,"FT 9109: Target Dvd. Blend 1Q ' is a structured product or fund offered by First Trust with a target dividend strategy and a maturity date in the first quarter of a specific year. It will aim to provide a specific dividend yield and investment outcome over a defined period. Details regarding its target returns, strategy, and underlying assets would be contained in the fund's offering documents.",Derivatives,,,NAS,
FQLAX,Franklin Louisiana Tax Free Income Fund Class A,USD,"Franklin Louisiana Tax Free Income Fund Class A seeks to provide as high a level of current income as is consistent with prudent investing, primarily exempt from federal and Louisiana state income taxes. The fund invests primarily in municipal securities issued by Louisiana and its political subdivisions. It aims to provide tax-advantaged income for Louisiana residents.",Fixed Income,Municipal Bonds,Franklin Templeton Asset Management,NAS,
FQLCMX,FT 7430: Corporate Investment G,USD,FT 7430: Corporate Investment G is a fund from First Trust focused on investing in corporate bonds within the investment-grade rating category. The fund aims to provide investors with income while managing credit risk through its selection of investment-grade corporate bonds. The specific details on its investment strategy and bond selection criteria can be found in the fund's documents.,Fixed Income,Investment Grade Bonds,,NAS,
FQLCZX,FT 8071: Innovative Technology ,USD,"FT 8071: Innovative Technology is a fund from First Trust focused on investing in innovative technology companies. The fund targets companies involved in technology development, research, or application. The specific stock picks and strategies for this fund can be found within its official documentation.",Information Technology,Technology,,NAS,
FQLDEX,FT 9143: Strategic Internationa,USD,"FT 9143: Strategic Internationa is a fund from First Trust employing a strategic investment approach to international markets. The fund seeks to capitalize on opportunities in global equities or fixed income, utilizing various strategies to manage risk and enhance returns. Specifics on its asset allocation strategy, security selection, and risk management are detailed in the fund documentation.",Equities,Developed Markets,,NAS,
FQLDJX,FT 6635: Diversified Income & G,USD,"FT 6635: Diversified Income & G is a fund from First Trust that seeks to provide both income and growth through a diversified portfolio. It may invest in a combination of equities, fixed income, and other asset classes. Details on the fund's specific asset allocation and investment strategy would be detailed in its prospectus.",Equities,,,NAS,
FQLHCX,FT 8043: MLP Closed-End Fund an,USD,"FT 8043: MLP Closed-End Fund an is a fund from First Trust that invests in Master Limited Partnerships (MLPs), potentially through the use of closed-end funds. MLPs are typically involved in energy infrastructure, such as pipelines. The fund aims to provide income and potential capital appreciation, as detailed in its prospectus.",Energy,,,NAS,
FQLIX,New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Portfolio - Series 2037,USD,"New Hampshire Higher Education Savings Plan Trust - Fidelity Advisor 529 Portfolio - Series 2037 is a target enrollment date fund that invests in a mix of Fidelity mutual funds, designed to become more conservative over time as the beneficiary approaches the target date. It aims to provide a diversified investment option for college savings, with an asset allocation strategy that automatically adjusts to reduce risk as the beneficiary gets closer to college. The fund seeks long-term growth potential while considering the time horizon for college expenses.",Equities,Blend,,NAS,
FQLPQX,,USD,,,,,NAS,
FQLRSX,,USD,,,,,NAS,
FQLSX,Fidelity Flex Freedom Blend 2055 Fund,USD,"Fidelity Flex Freedom Blend 2055 Fund is a managed allocation fund designed to provide a diversified investment portfolio that gradually becomes more conservative over time, with a target retirement date around the year 2055. The fund invests in a mix of stocks, bonds, and other asset classes, adjusting the allocation as the target date approaches to reduce risk and preserve capital for retirement. Headquartered in Boston, MA, Fidelity Investments manages the fund.",Fixed Income,Blend,Fidelity Investments,NAS,
FQLTUX,,USD,,,,,NAS,
FQLVHX,FT 7939: Dow Jones Global Titan,USD,FT 7939: Dow Jones Global Titan is a fund from First Trust that invests in companies that are included in the Dow Jones Global Titans Index. The fund aims to provide investors with exposure to some of the world's largest and most influential companies. Additional information on the fund's methodology is available within its documentation.,Equities,Developed Markets,,NAS,
FQLVWX,,USD,,,,,NAS,
FQLXYX,,USD,,,,,NAS,
FQMAAX,,USD,,,,,NAS,
FQMDX,Franklin Maryland Tax Free Income Fund Class A,USD,"Franklin Maryland Tax-Free Income Fund Class A seeks to provide investors with current income exempt from federal and Maryland state income taxes. The fund invests primarily in municipal securities issued by the state of Maryland and its political subdivisions. Franklin Templeton Investments, headquartered in San Mateo, CA, manages the fund.",Fixed Income,Municipal Bonds,Franklin Templeton Asset Management,NAS,
FQMQQX,,USD,,,,,NAS,
FQNCGX,FT 7030: Equity Income Portfoli,USD,FT 7030: Equity Income Portfoli is a fund from First Trust focused on generating income through investments in equities. The fund emphasizes dividend-paying stocks as a primary source of income. Additional information regarding its selection criteria and investment strategy is located within the fund's official documentation.,Equities,Equities,,NAS,
FQNCX,Franklin North Carolina Tax-Free Income Fund Class A,USD,"Franklin North Carolina Tax-Free Income Fund Class A seeks to provide investors with current income exempt from federal and North Carolina state income taxes. The fund invests primarily in municipal securities issued by the state of North Carolina and its political subdivisions. Franklin Templeton Investments, headquartered in San Mateo, CA, manages the fund.",Fixed Income,Municipal Bonds,Franklin Templeton Asset Management,NAS,
FQNDRX,The First Trust Combined Series,USD,The First Trust Combined Series is a unit investment trust (UIT) or similar investment vehicle offered by First Trust. These series typically package a portfolio of securities selected based on a specific investment strategy or objective. The exact holdings and strategy would be detailed in the fund's prospectus.,,,,NAS,
FQNTRX,FT 8169: Senior Loan & Limited ,USD,"FT 8169: Senior Loan & Limited is a fund from First Trust focused on investing in senior loans with limited duration. Senior loans are typically floating-rate debt instruments, offering potential protection against rising interest rates. Specific information on the fund's approach to senior loan selection and duration management techniques is available in its fund documents.",Fixed Income,Bonds,,NAS,
FQODX,Oklahoma College Savings Plan - Oklahomadream 529 Strategic Dividend and Income Portfolio Fund,USD,"Oklahoma College Savings Plan - Oklahomadream 529 Strategic Dividend and Income Portfolio Fund is a college savings plan option that seeks to provide a combination of current income and capital appreciation. The portfolio invests in a mix of dividend-paying stocks and income-generating bonds to achieve its objective. The plan is managed by Ascensus College Savings, located in Brainerd, MN, on behalf of the state of Oklahoma.",Fixed Income,Blend,,NAS,
FQOKX,Oklahoma College Savings Plan - Oklahomadream 529 Asset Manager 60% Portfolio Fund,USD,"Oklahoma College Savings Plan - Oklahomadream 529 Asset Manager 60% Portfolio Fund is a college savings plan option that offers a diversified portfolio with a target allocation of 60% stocks and 40% bonds. The fund aims to provide long-term growth potential while managing risk through asset allocation. The plan is managed by Ascensus College Savings, located in Brainerd, MN, on behalf of the state of Oklahoma.",Fixed Income,Blend,,NAS,
FQPTWX,The First Trust Combined Series,USD,The First Trust Combined Series is a unit investment trust (UIT) or similar investment vehicle offered by First Trust. These series typically package a portfolio of securities selected based on a specific investment strategy or objective. The exact holdings and strategy would be detailed in the fund's prospectus.,,,,NAS,
FQRBCX,FT 6244: Municipal Income Close,USD,FT 6244: Municipal Income Close is a fund from First Trust that invests in municipal bonds through a closed-end fund structure. Municipal bonds are debt obligations issued by state and local governments to finance public projects and are often exempt from federal income taxes. The fund aims to provide investors with tax-advantaged income through its investments in municipal bonds.,Fixed Income,Municipal Bonds,,NAS,
FQSOPX,FT 8145: Technology Select Port,USD,FT 8145: Technology Select Port is a portfolio or fund from First Trust that focuses on companies within the technology sector. The fund is a selection of stocks from different parts of the tech industry. Specific sector and stock picks can be found within the official documentation.,Information Technology,Technology,,NAS,
FQSUJX,FT 8248: Emerging Markets Stren,USD,FT 8248: Emerging Markets Stren is a fund from First Trust that invests in emerging market companies. This fund will focus on companies that meet certain financial or growth criteria. Detailed financial information can be found within its documentation.,Equities,Emerging Markets,,NAS,
FQSWLX,FT 8293: MLP Closed-End Portfol,USD,"FT 8293: MLP Closed-End Portfol is a fund from First Trust that invests in Master Limited Partnerships (MLPs) through closed-end funds. MLPs are typically involved in energy infrastructure, such as pipelines. The fund aims to provide income and potential capital appreciation through its investments in MLPs.",Energy,Energy,,NAS,
FQSYNX,FT 8359: Interest Rate Hedge Po,USD,FT 8359: Interest Rate Hedge Po is a fund from First Trust that uses a hedge strategy to protect against interest rate fluctuations. The fund might utilize derivatives or other instruments to mitigate interest rate risk. Additional information on its investment strategy is contained within the fund's official documentation.,Derivatives,Derivatives,,NAS,
FQTAPX,FT 8416: Balanced Income Equity,USD,"FT 8416: Balanced Income Equity is a fund from First Trust employing a balanced approach to investing in both income-generating assets and equities. The fund aims to provide a combination of income and capital appreciation, potentially through a mix of dividend-paying stocks and fixed-income securities. The specifics of its asset allocation strategy and investment selection can be found in the fund's documentation.",Fixed Income,Blend,,NAS,
FQTETX,FT 8435: 60/40 Strategic Alloca,USD,"FT 8435: 60/40 Strategic Alloca is a fund from First Trust that employs a strategic asset allocation of 60% equities and 40% fixed income. The fund seeks a balanced approach to investing, aiming for both capital appreciation and income generation. Its specific asset allocation strategy, sector weightings, and fund selection would be documented in the fund's prospectus.",Fixed Income,Blend,,NAS,
FQTEX,Franklin Templeton SMACS: Series E Advisor Class,USD,"Franklin Templeton SMACS: Series E Advisor Class, part of a larger series of actively managed funds, potentially focuses on a specific investment strategy, possibly related to small and mid-cap stocks, but further details are unavailable without additional context. Franklin Templeton Investments manages the fund. The fund, based in San Mateo, CA, aims to provide capital appreciation for investors, though specific investment approaches require more information.",Equities,Factors,Franklin Templeton Asset Management,NAS,
FQTGVX,FT 8542: Strategic Internationa,USD,"FT 8542: Strategic Internationa is a fund from First Trust employing a strategic investment approach to international markets. The fund seeks to capitalize on opportunities in global equities or fixed income, utilizing various strategies to manage risk and enhance returns. Specifics on its asset allocation strategy, security selection, and risk management are detailed in the fund documentation.",Equities,Developed Markets,,NAS,
FQTHX,Franklin Templeton SMACS: Series H Advisor Class,USD,"Franklin Templeton SMACS: Series H Advisor Class, part of a larger series of actively managed funds, potentially focuses on a specific investment strategy, but further details are unavailable without additional context. Franklin Templeton Investments manages the fund. The fund, based in San Mateo, CA, aims to provide capital appreciation for investors, though specific investment approaches require more information.",Equities,United States,Franklin Templeton Asset Management,NAS,
FQTIX,Franklin Templeton SMACS: Series I Advisor Class,USD,"The investment seeks to maximize income while maintaining prospects for capital appreciation. Under normal market conditions, the fund invests predominantly in debt securities which include all varieties of fixed, floating and variable rate instruments, including secured and unsecured bonds, and short-term instruments.",Fixed Income,Bonds,Franklin Templeton Asset Management,NAS,
FQTIXX,FT 8628: Senior Loan & Limited ,USD,FT 8628: Senior Loan & Limited invests in senior loans and other limited duration fixed-income securities. The portfolio potentially aims to provide income with lower interest rate sensitivity. Its headquarters location and specific business model are not specified.,Fixed Income,Bonds,,NAS,
FQTTHX,FT 8800: 40/60 Strategic Alloca,USD,"FT 8800: 40/60 Strategic Alloca is a fund from First Trust that employs a strategic asset allocation of 40% equities and 60% fixed income. The fund seeks a balanced approach to investing, aiming for both capital appreciation and income generation. Its specific asset allocation strategy, sector weightings, and fund selection would be documented in the fund's prospectus.",Fixed Income,Blend,,NAS,
FQTVJX,"FT 8809: DSIP Portfolio, 3rd Qu",USD,"FT 8809: DSIP Portfolio, 3rd Qu uses a Dynamic Sector Investing Process (DSIP) approach for the third quarter. The portfolio potentially rotates investments based on sector performance and market conditions. Its headquarters location and specific business model are not specified.",Equities,,,NAS,
FQTXLX,FT 8864: Digital World Leaders ,USD,"FT 8864: Digital World Leaders is a First Trust fund focused on investing in leading companies in the digital world. The fund may focus on technology companies, e-commerce platforms, and other businesses benefiting from digital trends. Further information on the fund's investment strategy and specific holdings can be found in its documents.",Information Technology,Technology,,NAS,
FQTYAX,FT 7191: Core Holdings Growth T,USD,FT 7191: Core Holdings Growth T is a fund from First Trust focused on companies with core business holdings and potential for growth. It is a collection of stocks from stable companies across the market. Specific holdings and strategies can be found within its documentation.,Equities,Growth,,NAS,
FQTZNX,FT 8898: SMid Capital Strength ,USD,"FT 8898: SMid Capital Strength is a portfolio or fund from First Trust focused on small- and mid-cap companies exhibiting financial strength. The investment strategy will focus on companies with market capitalizations between $300 million and $10 billion that meet certain financial criteria, such as profitability and low debt. The specific selection criteria and current holdings are detailed in the fund's documentation.",Equities,Mid Cap,,NAS,
FQUAX,AMG River Road Large Cap Value Select Fund - Class N,USD,"AMG River Road Large Cap Value Select Fund - Class N seeks long-term capital appreciation by investing primarily in large-cap companies believed to be undervalued. The fund employs a value investing approach, focusing on companies with strong fundamentals and attractive valuations relative to their peers. AMG Funds, headquartered in Conshohocken, PA, manages the fund.",Equities,Value,AMG Funds,NAS,
FQUBPX,FT 8901: Diversified Fixed Inco,USD,FT 8901: Diversified Fixed Inco is a fund from First Trust that invests across a diverse range of fixed-income securities. The fund aims to provide a consistent income stream while managing credit risk through diversification. The fund's specific selection process and asset allocation are contained within its official fund documentation.,Fixed Income,Bonds,,NAS,
FQUDRX,FT 8953: Health Care Select Por,USD,"FT 8953: Health Care Select Por is a portfolio or fund from First Trust focused on companies within the health care sector. It is a selection of stocks from different parts of the health care industry, such as pharmaceuticals, biotechnology, and medical devices. Details regarding the specific investment strategy and chosen holdings are located within the fund's official documentation.",Health Care,Health Care,,NAS,
FQUFTX,FT 9043: Brookmont Equity Divid,USD,"FT 9043: Brookmont Equity Divid is a fund from First Trust focused on equity investments, potentially using a strategy or methodology developed by Brookmont Capital Management, emphasizing dividends. The fund will emphasize dividend-paying companies. More information on the selection criteria and investment strategy are found within the fund's official documentation.",Equities,Equities,,NAS,
FQUHVX,FT 9103: Income Allocation Clos,USD,FT 9103: Income Allocation Clos seeks to allocate investments across various income-generating asset classes within a closed-end fund structure. The portfolio potentially aims to provide a consistent stream of income to investors. Its headquarters location and specific business model are not specified.,Fixed Income,Bonds,,NAS,
FQUOBX,The First Trust Combined Series,USD,,,,,NAS,
FQUUHX,,USD,,,,,NAS,
FQVCLX,First Trust 4104 High Yield Cor,USD,"First Trust 4104 High Yield Cor invests in high-yield corporate bonds. The portfolio potentially seeks to provide a higher level of income compared to investment-grade bonds, while accepting greater credit risk. Its headquarters location and specific business model are not specified.",Fixed Income,High Yield Bonds,,NAS,
FQVGTX,,USD,,,,,NAS,
FQVIVX,,USD,,,,,NAS,
FQVKXX,,USD,,,,,NAS,
FQVMZX,,USD,,,,,NAS,
FQVVHX,,USD,,,,,NAS,
FQWHTX,,USD,,,,,NAS,
FQWLXX,,USD,,,,,NAS,
FRAAX,Franklin Growth Opportunities Fund Advisor Class,USD,"Franklin Growth Opportunities Fund Advisor Class seeks long-term capital appreciation by investing primarily in growth stocks. The fund focuses on companies with strong earnings growth potential and competitive advantages. Franklin Templeton Investments, headquartered in San Mateo, CA, manages the fund.",Equities,Growth,Franklin Templeton Asset Management,NAS,
FRACX,Touchstone Flexible Income Fund Class C,USD,"Touchstone Flexible Income Fund Class C seeks to provide income and capital appreciation by investing in a diversified portfolio of fixed-income securities and other income-producing investments. The fund aims for flexibility in its asset allocation to adapt to changing market conditions. Touchstone Investments, a subsidiary of Western & Southern Financial Group, manages the fund from its headquarters in Cincinnati, OH.",Fixed Income,Bonds,Touchstone,NAS,
FRAEHX,FT 8249: Corporate Investment G,USD,FT 8249: Corporate Investment G invests in corporate bonds with an investment-grade rating. The portfolio potentially aims to provide a stable stream of income with relatively lower credit risk. Its headquarters location and specific business model are not specified.,Fixed Income,Corporate Bonds,,NAS,
FRAHNX,The First Trust GNMA Reinvestme,USD,The First Trust GNMA Reinvestme invests in Government National Mortgage Association (GNMA) securities and reinvests the proceeds. The portfolio potentially aims to provide income through mortgage-backed securities. Its headquarters location and specific business model are not specified.,Fixed Income,Government Bonds,,NAS,
FRALX,Franklin Alabama Tax Free Income Fund Class A1,USD,"Franklin Alabama Tax-Free Income Fund Class A1 seeks to provide investors with current income exempt from federal and Alabama state income taxes. The fund invests primarily in municipal securities issued by the state of Alabama and its political subdivisions. Franklin Templeton Investments, headquartered in San Mateo, CA, manages the fund.",Fixed Income,Municipal Bonds,Franklin Templeton Asset Management,NAS,
FRAMX,Fidelity Advisor Managed Retirement Income Fund Class A,USD,"Fidelity Advisor Managed Retirement Income Fund Class A is a target-date retirement fund designed to provide a stream of income for investors already in retirement. The fund invests in a mix of stocks, bonds, and short-term instruments, with a focus on generating current income and preserving capital. Headquartered in Boston, MA, Fidelity Investments manages the fund.",Fixed Income,Blend,Fidelity Investments,NAS,
FRASX,Fidelity Advisor Managed Retirement 2015 Fund Class I,USD,"Fidelity Advisor Managed Retirement 2015 Fund Class I is a target-date retirement fund designed for investors who retired around the year 2015. The fund invests in a mix of stocks, bonds, and short-term instruments, with a focus on generating current income and preserving capital. Headquartered in Boston, MA, Fidelity Investments manages the fund.",Fixed Income,Blend,Fidelity Investments,NAS,
FRBAX,John Hancock Regional Bank Fund Class A,USD,"John Hancock Regional Bank Fund Class A seeks capital appreciation by investing primarily in the equity securities of regional banks. The fund focuses on banks with operations primarily within a specific geographic region of the United States. John Hancock Investment Management, a division of Manulife Investment Management, manages the fund.",Financials,Financials,John Hancock,NAS,
FRBCX,John Hancock Regional Bank Fund Class C,USD,"John Hancock Regional Bank Fund Class C seeks capital appreciation by investing primarily in the equity securities of regional banks. The fund focuses on banks with operations primarily within a specific geographic region of the United States. John Hancock Investment Management, a division of Manulife Investment Management, manages the fund.",Financials,Financials,John Hancock,NAS,
FRBMCX,FT 8099: Emerging Markets Stren,USD,FT 8099: Emerging Markets Stren invests in companies in emerging markets with strong financial characteristics. The portfolio potentially aims to provide capital appreciation by investing in companies with solid fundamentals in developing economies. Its headquarters location and specific business model are not specified.,Equities,Emerging Markets,,NAS,
FRBNAX,FT 6840: Core Holdings Growth T,USD,FT 6840: Core Holdings Growth T focuses on core holdings with a growth tilt. The portfolio potentially invests in companies with the potential for long-term capital appreciation. Its headquarters location and specific business model are not specified.,Equities,Growth,,NAS,
FRBRX,Franklin Biotechnology Discovery Fund Class R6,USD,"Franklin Biotechnology Discovery Fund Class R6 seeks long-term capital appreciation by investing primarily in companies engaged in the research, development, manufacture, or distribution of biotechnology products, services, and processes. The fund focuses on companies with innovative technologies and significant growth potential. Franklin Templeton Investments, headquartered in San Mateo, CA, manages the fund.",Health Care,Health Care,Franklin Templeton Asset Management,NAS,
FRBSX,Franklin Mutual U.S. Value Fund Class A,USD,"Franklin Mutual U.S. Value Fund Class A seeks capital appreciation by investing primarily in U.S. companies believed to be undervalued. The fund employs a value investing approach, focusing on companies with strong fundamentals and attractive valuations relative to their peers. Franklin Mutual Advisers, LLC, a unit of Franklin Templeton Investments, manages the fund.",Equities,Value,Franklin Templeton Asset Management,NAS,
FRCCX,Delaware Covered Call Strategy Fund Class A,USD,"Delaware Covered Call Strategy Fund Class A seeks to provide income and capital appreciation by investing in a portfolio of common stocks and writing (selling) covered call options on those stocks. The fund aims to generate income from the option premiums while maintaining exposure to the potential appreciation of the underlying stocks. Delaware Funds by Macquarie manages the fund, headquartered in Philadelphia, PA.",Equities,Equities,Delaware Funds by Macquarie,NAS,
FRCDX,Delaware Covered Call Strategy Fund Institutional Class,USD,"Delaware Covered Call Strategy Fund Institutional Class seeks to provide income and capital appreciation by investing in a portfolio of common stocks and writing (selling) covered call options on those stocks. The fund aims to generate income from the option premiums while maintaining exposure to the potential appreciation of the underlying stocks. Delaware Funds by Macquarie manages the fund, headquartered in Philadelphia, PA.",Equities,Equities,Delaware Funds by Macquarie,NAS,
FRCEX,Delaware Covered Call Strategy Fund Class R6,USD,"Delaware Covered Call Strategy Fund Class R6 seeks to provide income and capital appreciation by investing in a portfolio of common stocks and writing (selling) covered call options on those stocks. The fund aims to generate income from the option premiums while maintaining exposure to the potential appreciation of the underlying stocks. Delaware Funds by Macquarie manages the fund, headquartered in Philadelphia, PA.",Equities,Equities,Delaware Funds by Macquarie,NAS,
FRCOX,Franklin Colorado Tax Free Income Fund Class A1,USD,"Franklin Colorado Tax-Free Income Fund Class A1 seeks to provide investors with current income exempt from federal and Colorado state income taxes. The fund invests primarily in municipal securities issued by the state of Colorado and its political subdivisions. Franklin Templeton Investments, headquartered in San Mateo, CA, manages the fund.",Fixed Income,Municipal Bonds,Franklin Templeton Asset Management,NAS,
FRCPQX,FT 8350: New Jersey & New York ,USD,FT 8350: New Jersey & New York invests in municipal bonds issued by the states of New Jersey and New York. The portfolio potentially aims to provide tax-exempt income to residents of those states. Its headquarters location and specific business model are not specified.,Fixed Income,Municipal Bonds,,NAS,
FRCRSX,FT 8395: Preferred Income Portf,USD,FT 8395: Preferred Income Portf invests in preferred stocks. The portfolio potentially aims to provide income through the dividend payments of preferred shares. Its headquarters location and specific business model are not specified.,Equities,Bonds,,NAS,
FRCSX,Franklin Small Cap Value Fund Class R6,USD,"Franklin Small Cap Value Fund Class R6 seeks long-term capital appreciation by investing primarily in small-cap companies believed to be undervalued. The fund employs a value investing approach, focusing on companies with strong fundamentals and attractive valuations relative to their peers. Franklin Templeton Investments, headquartered in San Mateo, CA, manages the fund.",Equities,Small Cap,Franklin Templeton Asset Management,NAS,
