symbol,name,currency,summary,category_group,category,family,exchange,mic
0P0000KS2K.TO,Canada Life Fid NStar Bal GensII,CAD,"Canada Life Fid NStar Bal GensII is a balanced mutual fund that invests in a mix of equities and fixed-income securities. The fund seeks to provide investors with a combination of income and capital appreciation while managing risk through diversification. Canada Life is the fund provider, and Fidelity Investments is the sub-advisor.",Equities,Blend,Canada Life Assurance Co,TOR,XTSE
0P0000KS2M.TO,Canada Life Global In (CI) GensII,CAD,"Canada Life Global In (CI) GensII is a mutual fund that invests in a diversified portfolio of global equities and fixed-income securities, seeking to provide investors with a combination of income and long-term capital appreciation. The fund aims to generate a consistent stream of income while also achieving long-term growth. Canada Life is the fund provider and CI Investments is the sub-advisor.",Equities,Blend,Canada Life Assurance Co,TOR,XTSE
0P0000KS4C.TO,Matco Balanced Series A,CAD,"Matco Balanced Series A is a balanced mutual fund that invests in a diversified mix of asset classes, including equities and fixed income, with the goal of providing long-term capital appreciation and income. The fund's asset allocation is actively managed to adjust to changing market conditions. Matco Financial Inc. is the fund manager, based in Canada.",Equities,Blend,Matco Financial Inc.,TOR,XTSE
0P0000KWFO.TO,Manulife Trimark Europlus GIF Select Original 75,CAD,"Manulife Trimark Europlus GIF Select Original 75 is a segregated fund that invests primarily in European equities, aiming for long-term capital appreciation. The fund is managed by Manulife Investment Management using the Trimark investment approach. It is offered as a Guaranteed Investment Fund (GIF) with a guaranteed minimum withdrawal benefit.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000KWFP.TO,Manulife Trimark Globa Fdmtl Eq GIF Sel Orig 75 E,CAD,"Manulife Trimark Globa Fdmtl Eq GIF Sel Orig 75 E is a segregated fund that invests primarily in global equities, aiming for long-term capital appreciation using a fundamental investment approach. The fund is managed by Manulife Investment Management using the Trimark investment approach. It is offered as a Guaranteed Investment Fund (GIF) with a guaranteed minimum withdrawal benefit.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000KWFW.TO,Manulife Fidelity Cdn Asset Allc GIF Sel Orig 75 E,CAD,"Manulife Fidelity Cdn Asset Allc GIF Sel Orig 75 E is a segregated fund that invests in a diversified portfolio of Canadian equities and fixed-income securities, aiming to provide a balance of income and capital appreciation. The fund is managed by Manulife Investment Management with Fidelity Investments Canada as the sub-advisor. It is offered as a Guaranteed Investment Fund (GIF) with a guaranteed minimum withdrawal benefit.",Equities,Blend,Manufacturers Life Insurance Co,TOR,XTSE
0P0000KWGE.TO,Manulife Simplicity Cnsrv Port GIF Sel Orig 75 E,CAD,"Manulife Simplicity Cnsrv Port GIF Sel Orig 75 E is a segregated fund that invests in a diversified portfolio of assets with a conservative approach, aiming to provide capital preservation and income. The fund is managed by Manulife Investment Management. It is offered as a Guaranteed Investment Fund (GIF) with a guaranteed minimum withdrawal benefit.",Equities,Blend,Manufacturers Life Insurance Co,TOR,XTSE
0P0000KWHK.TO,Manulife Fidelity Canadian Discp Eq Seg (Cap) MLIP A,CAD,"Manulife Fidelity Canadian Discp Eq Seg (Cap) MLIP A is a segregated fund that invests primarily in Canadian equities, focusing on companies identified through a disciplined investment approach, and capital appreciation is the main objective. The fund is managed by Manulife Investment Management, with Fidelity Investments Canada acting as sub-advisor. It is a segregated fund, offering insurance benefits.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000KWHS.TO,Manulife Fidelity Canadian Discp Eq Seg (Cap) CAP A,CAD,"Manulife Fidelity Canadian Discp Eq Seg (Cap) CAP A is a segregated fund that invests primarily in Canadian equities, focusing on companies identified through a disciplined investment approach, and capital appreciation is the main objective. The fund is managed by Manulife Investment Management, with Fidelity Investments Canada acting as sub-advisor. It is a segregated fund, offering insurance benefits.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000KWHU.TO,Manulife Fidelity Canadian Discp Eq Seg (Cap) MLIA A,CAD,"Manulife Fidelity Canadian Discp Eq Seg (Cap) MLIA A is a segregated fund that invests primarily in Canadian equities, focusing on companies identified through a disciplined investment approach, and capital appreciation is the main objective. The fund is managed by Manulife Investment Management, with Fidelity Investments Canada acting as sub-advisor. It is a segregated fund, offering insurance benefits.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000KX0W.TO,Marquest Flex Dividend &amp; Income Growth Series A Regular,CAD,"Marquest Flex Dividend &amp; Income Growth Series A Regular is a mutual fund that invests in dividend-paying stocks and income-generating securities, aiming to provide investors with a combination of income and capital appreciation. The fund employs a flexible investment approach, allowing it to adapt to changing market conditions. Marquest Asset Management Inc. is the fund manager.",Equities,Blend,Marquest Asset Management Inc,TOR,XTSE
0P0000LYFP.TO,Canoe Canadian Small Mid Cap Portfolio Class Series A,CAD,"Canoe Canadian Small Mid Cap Portfolio Class Series A is a Canadian fund focused on small and mid-sized companies within Canada. As a portfolio class series A, it is one of multiple series of a fund with differing fee structures. It is managed by Canoe Financial.",Equities,Small Cap,Canoe Financial LP,TOR,XTSE
0P0000M5LE.TO,LONAggress Pro (PSG) 100/100,CAD,"LONAggress Pro (PSG) 100/100 is an aggressive investment strategy managed by a professional portfolio management group (PSG). The ""100/100"" indicates that it is a fully invested portfolio with a high allocation to equities, potentially aiming for maximum capital appreciation. The phrase 'LONAggress' seems to indicate that it is a long only strategy.",Equities,World,London Life Insurance Company,TOR,XTSE
0P0000M5OJ.TO,Manulife Tax-Managed Growth GIF Select InvestmentPlus,CAD,"Manulife Tax-Managed Growth GIF Select InvestmentPlus is a Canadian investment product offered by Manulife. This is a segregated fund (""GIF"") that focuses on tax-efficient growth strategies through a variety of investment options (""Select InvestmentPlus""). It aims to maximize after-tax returns for investors through various asset allocations.",Equities,World,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5ON.TO,Manulife U.S. Equity GIF Select InvestmentPlus,CAD,"Manulife U.S. Equity GIF Select InvestmentPlus is a Canadian investment product offered by Manulife. This is a segregated fund (""GIF"") that invests primarily in U.S. equities (""U.S. Equity"") through a variety of investment options (""Select InvestmentPlus""). It aims to generate capital appreciation by investing in American companies.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5OQ.TO,Manulife Simplicity Cnsv Port GIF Sel IncPlus V2.0,CAD,"Manulife Simplicity Cnsv Port GIF Sel IncPlus V2.0 is a conservative investment product offered by Manulife. It is a segregated fund (""GIF"") that seeks to offer a simple, conservative portfolio through a variety of investment options (""Select InvestmentPlus"") with income generation (""IncPlus""). V2.0 indicates it is a specific version of the investment.",Equities,Canada,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5OV.TO,Manulife TD Dividend Income GIF Select InvestmentPlus,CAD,"Manulife TD Dividend Income GIF Select InvestmentPlus is a Canadian investment product offered by Manulife in partnership with TD Asset Management. It is a segregated fund (""GIF"") focused on generating dividend income (""Dividend Income"") through a variety of investment options (""Select InvestmentPlus""). It invests in dividend-paying securities.",Fixed Income,Bonds,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5S9.TO,Manulife Strategic Income GIF Select InvestmentPlus,CAD,"Manulife Strategic Income GIF Select InvestmentPlus is a Canadian investment product offered by Manulife. It is a segregated fund (""GIF"") that aims to provide strategic income through a variety of investment options (""Select InvestmentPlus""). It employs a flexible asset allocation strategy to generate income.",Fixed Income,Bonds,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5SJ.TO,CAN CL Fid NorthStar Bal100/100,CAD,"CAN CL Fid NorthStar Bal100/100 is a balanced investment strategy, from Canada, with a ""100/100"" designation that suggests it is fully invested. It is managed under the Fidelity NorthStar brand. Its target allocation is a balanced mix of equities and fixed income to target return and manage risk.",Equities,Blend,Canada Life Assurance Co,TOR,XTSE
0P0000M5TP.TO,Manulife CIBC Monthly Income GIF Select InvPlus E FE,CAD,"Manulife CIBC Monthly Income GIF Select InvPlus E FE is a Canadian investment product offered by Manulife in partnership with CIBC Asset Management. It is a segregated fund (""GIF"") designed to provide monthly income (""Monthly Income"") through a variety of investment options (""Select InvestmentPlus""). 'E FE' indicates specific fee arrangements.",Equities,Bonds,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5U5.TO,Manulife Fidelity Discp Eq Bdle GIF Sel InvPlus,CAD,"Manulife Fidelity Discp Eq Bdle GIF Sel InvPlus is a Canadian investment product offered by Manulife. It is a segregated fund (""GIF"") that is a bundled investment with underlying Fidelity funds focused on disciplined equity investing. It uses a variety of investment options (""Select InvestmentPlus"").",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5U8.TO,Manulife Simplicity Cnsrv Port GIF Sel InvPlus E FE,CAD,"Manulife Simplicity Cnsrv Port GIF Sel InvPlus E FE is a Canadian investment product offered by Manulife. It is a segregated fund (""GIF"") that offers a simple, conservative portfolio through a variety of investment options (""Select InvestmentPlus""). The E FE designation signifies specific fee structures.",Equities,Canada,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5U9.TO,Manulife Opportunities Bundle GIF Select InvestmentPlus,CAD,"Manulife Opportunities Bundle GIF Select InvestmentPlus is a Canadian investment product offered by Manulife. It is a segregated fund (""GIF"") designed to provide exposure to a diverse set of opportunities in the market using underlying funds. It uses a variety of investment options (""Select InvestmentPlus""). The fund strives for diversified exposure and return.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5UD.TO,Manulife Simplicity Moderate Portfolio GIF Sel InvPlus,CAD,"Manulife Simplicity Moderate Portfolio GIF Sel InvPlus is a Canadian investment product offered by Manulife. It is a segregated fund (""GIF"") that offers a moderate portfolio through a variety of investment options (""Select InvestmentPlus""). It seeks a balance between growth and risk, suitable for investors with moderate risk tolerance.",Equities,Blend,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5UF.TO,Manulife Trimark Europlus GIF Select InvestmentPlus,CAD,"Manulife Trimark Europlus GIF Select InvestmentPlus is a Canadian investment product offered by Manulife. It is a segregated fund (""GIF"") focused on European equities (""Europlus""), managed by Trimark Investments, through a variety of investment options (""Select InvestmentPlus""). It invests in European companies.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5UG.TO,Manulife Fidelity Cdn Asset Allc GIF Sel InvPlus,CAD,"Manulife Fidelity Cdn Asset Allc GIF Sel InvPlus is a Canadian investment product offered by Manulife. It is a segregated fund (""GIF"") focused on Canadian asset allocation through underlying Fidelity funds. It uses a variety of investment options (""Select InvestmentPlus"").",Equities,Blend,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M5VO.TO,Manulife Fidelity Discp Eq Bdle GIF Sel InvPlus E FE,CAD,"Manulife Fidelity Discp Eq Bdle GIF Sel InvPlus E FE is a Canadian investment product offered by Manulife. It is a segregated fund (""GIF"") that is a bundled investment with underlying Fidelity funds focused on disciplined equity investing. It uses a variety of investment options (""Select InvestmentPlus"") and has 'E FE' designated fees.",Equities,Equities,Manufacturers Life Insurance Co,TOR,XTSE
0P0000M6IS.TO,ivari CI Maximum Growth GIP,CAD,"ivari CI Maximum Growth GIP is a Canadian investment product offered by ivari in partnership with CI Investments. It is a guaranteed investment plan (""GIP"") that aims for maximum growth potential. It invests in growth-oriented assets.",Equities,World,ivari,TOR,XTSE
0P0000M6J3.TO,GWL Fidelity Moderate Growth (PSG) 75/100,CAD,"GWL Fidelity Moderate Growth (PSG) 75/100 is a moderately aggressive growth investment strategy, from Canada, managed by a professional portfolio management group (PSG). The ""75/100"" may indicate a higher allocation to equities compared to fixed income. The brand indicates it is offered by Great West Life and Fidelity Investments.",Equities,Growth,Great West Life Assurance Co,TOR,XTSE
0P0000M6K7.TO,ivari Quotential Balanced Growth GIF,CAD,"ivari Quotential Balanced Growth GIF is a Canadian investment product offered by ivari. It is a segregated fund (""GIF"") focused on balanced growth with a ""Quotential"" approach. The fund seeks to provide a blend of growth and income through a diversified portfolio.",Equities,Blend,ivari,TOR,XTSE
0P0000M6KM.TO,ivari Fidelity Canadian Asset Allocation GIF,CAD,"ivari Fidelity Canadian Asset Allocation GIF is a Canadian investment product offered by ivari in partnership with Fidelity Investments. It is a segregated fund (""GIF"") focused on Canadian asset allocation strategies using Fidelity funds. The fund seeks to provide a diversified portfolio of Canadian assets.",Equities,Blend,ivari,TOR,XTSE
0P0000MOFR.TO,Mawer Global Equity,CAD,"Mawer Global Equity is a fund managed by Mawer Investment Management focusing on global equity investments. The fund invests in companies worldwide, aiming for long-term capital appreciation through a value-oriented approach. It is based in Canada.",Equities,Equities,Mawer Investment Management Ltd,TOR,XTSE
0P0000MOQE.TO,Pender Small Cap Opportunities Fund Series A,CAD,"Pender Small Cap Opportunities Fund Series A is a Canadian fund managed by PenderFund Capital Management, that invests in small-capitalization companies. The fund seeks to generate capital appreciation by identifying undervalued or high-growth potential small-cap stocks. It's categorized as Series A, with potentially differing fee structures in other series.",Equities,Small Cap,Penderfund Capital Management Ltd,TOR,XTSE
0P0000MPG3.TO,IA Clarington Inhance Global Equity SRI Class A,CAD,"IA Clarington Inhance Global Equity SRI Class A is a globally diversified equity fund that incorporates socially responsible investing (SRI) principles managed by IA Clarington Investments. The fund invests in companies worldwide that meet specific environmental, social, and governance (ESG) criteria. ""Class A"" designates the share class.",Equities,Equities,IA Clarington Investments Inc,TOR,XTSE
0P0000MPG9.TO,IA Clarington Inhance Cnsrv SRI Port T6,CAD,"IA Clarington Inhance Conservative SRI Portfolio T6 is a socially responsible investment fund offered by IA Clarington Investments, a Canadian investment management firm, focusing on long-term capital appreciation with a conservative approach, incorporating environmental, social, and governance (ESG) factors into its investment selection process. The fund aims to provide a diversified portfolio of investments while adhering to specific SRI criteria, primarily for Canadian investors seeking responsible investing options.",Equities,Blend,IA Clarington Investments Inc,TOR,XTSE
0P0000MPGB.TO,IA Clarington Inhance Growth SRI Port A,CAD,"IA Clarington Inhance Growth SRI Portfolio A is a socially responsible investment fund that seeks long-term capital appreciation by investing in a diversified portfolio of securities while adhering to specific environmental, social, and governance (ESG) criteria. Managed by IA Clarington Investments, a Canadian firm, the fund targets investors looking for growth opportunities with a focus on sustainable and responsible investing. The fund is designed to integrate ESG considerations into its investment process.",Equities,Growth,IA Clarington Investments Inc,TOR,XTSE
0P0000MPGD.TO,IA Clarington Inhance Monthly Inc SRI T6,CAD,"IA Clarington Inhance Monthly Income SRI T6 is a Canadian-based fund managed by IA Clarington Investments that aims to provide a consistent stream of monthly income while adhering to socially responsible investment (SRI) principles. The fund invests in a diversified portfolio of income-generating securities that meet specific environmental, social, and governance (ESG) criteria, providing investors with both income and responsible investment options. It's designed to appeal to investors who prioritize ethical and sustainable investing alongside income generation.",Fixed Income,Blend,IA Clarington Investments Inc,TOR,XTSE
0P0000MPGG.TO,IA Clarington Inhance Canadian Equity SRI Class A,CAD,"IA Clarington Inhance Canadian Equity SRI Class A is a Canadian equity fund managed by IA Clarington Investments that focuses on socially responsible investing (SRI) within the Canadian market. The fund invests primarily in Canadian companies that meet specific environmental, social, and governance (ESG) criteria, aiming to provide long-term capital appreciation while promoting responsible corporate behavior. It offers investors exposure to Canadian equities with a focus on sustainability and ethical considerations.",Equities,Equities,IA Clarington Investments Inc,TOR,XTSE
0P0000MPHK.TO,Russell Investments Income Essentials Series E,CAD,"Russell Investments Income Essentials Series E is a managed portfolio solution offered by Russell Investments, a global investment management firm, designed to provide a diversified income stream for investors. This series focuses on a mix of asset classes, including fixed income and equities, to achieve its income objectives while managing risk through diversification. It provides a comprehensive investment strategy for those seeking regular income.",Fixed Income,Blend,Russell Investments Canada Limited,TOR,XTSE
0P0000MPHM.TO,Russell Investments Income Essentials Series B-5,CAD,"Russell Investments Income Essentials Series B-5 is a managed portfolio solution provided by Russell Investments aimed at generating income for investors with a moderate risk tolerance. The fund invests in a diversified mix of asset classes, including fixed income and equities, to achieve its income objectives while managing risk. It offers a balanced approach for investors seeking income with a focus on risk management.",Fixed Income,Blend,Russell Investments Canada Limited,TOR,XTSE
0P0000MPHN.TO,Russell Investments Income Essentials Series B-6,CAD,"Russell Investments Income Essentials Series B-6 is a portfolio solution offered by Russell Investments designed to provide a diversified income stream for investors seeking a balance between income and growth. It invests in a mix of asset classes, including fixed income and equities, to achieve its objectives while managing risk. The fund is designed for investors with a moderate risk tolerance.",Fixed Income,Blend,Russell Investments Canada Limited,TOR,XTSE
0P0000MPHO.TO,Russell Investments Income Essentials Series B-7,CAD,"Russell Investments Income Essentials Series B-7 is a managed portfolio solution offered by Russell Investments that seeks to generate a higher level of income for investors, potentially with a slightly higher risk profile compared to other series. The fund invests in a diversified mix of income-generating assets, including fixed income and potentially higher-yielding equities, aiming to maximize income while managing risk through diversification. It is tailored for investors seeking a higher income stream.",Fixed Income,Blend,Russell Investments Canada Limited,TOR,XTSE
0P0000MPHP.TO,Russell Investments Income Essentials Series E-5,CAD,"Russell Investments Income Essentials Series E-5 is a diversified investment solution offered by Russell Investments focused on generating income while managing risk through a balanced allocation strategy. The fund invests in a mix of asset classes, including fixed income and equities, to achieve its income objectives while maintaining a focus on capital preservation. It aims to provide a steady stream of income for investors with a moderate risk tolerance.",Fixed Income,Blend,Russell Investments Canada Limited,TOR,XTSE
0P0000MPHR.TO,Russell Investments Income Essentials Series E-7,CAD,"Russell Investments Income Essentials Series E-7 is a managed portfolio solution offered by Russell Investments designed to provide a higher level of income, potentially with a greater emphasis on higher-yielding assets and a slightly higher risk profile. The fund invests in a diversified portfolio of income-generating assets, including fixed income and equities, aiming to maximize income while managing risk through diversification. It's tailored for investors seeking a higher income stream.",Fixed Income,Blend,Russell Investments Canada Limited,TOR,XTSE
0P0000N6RT.TO,BMG Gold BullionFund,CAD,BMG Gold BullionFund is a Canadian-based fund that invests directly in physical gold bullion. The fund provides investors with a way to gain exposure to the price of gold without directly holding physical gold themselves. The fund is designed to track the price of gold.,Commodities,Commodities Broad Basket,BMG Management Services,TOR,XTSE
0P0000NA77.TO,Global Iman,CAD,,Equities,World,Global Growth Assets Inc.,TOR,XTSE
0P0000NB5E.TO,IA Clarington Distinction Gr Port GIF A,CAD,"IA Clarington Distinction Gr Port GIF A is a guaranteed investment fund (GIF) with a growth-oriented portfolio managed by IA Clarington Investments Inc., a Canadian asset manager. It aims to provide long-term capital appreciation with a degree of capital protection through the guarantee. ""A"" designates a specific share class.",Alternatives,Alternative,iA Financial Corp,TOR,XTSE
0P0000NB5F.TO,IA Clarington Distinction Gr Port GIF B,CAD,"IA Clarington Distinction Gr Port GIF B is a guaranteed investment fund (GIF) with a growth-oriented portfolio managed by IA Clarington Investments Inc., a Canadian asset manager. It aims to provide long-term capital appreciation with a degree of capital protection through the guarantee, with the ""B"" indicating a different series or share class with potentially differing fees or features compared to the A series. It targets long-term capital appreciation with downside protection.",Alternatives,Alternative,iA Financial Corp,TOR,XTSE
0P0000NCUV.TO,Franklin ActiveQuant Canadian Fund O,CAD,"Franklin ActiveQuant Canadian Fund O is a Canadian equity fund managed by Franklin Templeton, employing a quantitative investment strategy. The fund uses computer models to actively select Canadian stocks with the goal of outperforming a benchmark. The ""O"" signifies a specific share class with particular fee structures.",Equities,Equities,Franklin Templeton Asset Management,TOR,XTSE
0P0000NCV2.TO,Franklin Bissett Core Plus Bond Fund O,CAD,"Franklin Bissett Core Plus Bond Fund O is a core plus bond fund managed by Franklin Bissett Investment Management, a division of Franklin Templeton. The fund aims to generate income and capital appreciation by investing in a diversified portfolio of Canadian bonds, with the ability to invest in higher-yielding securities. The ""O"" signifies a specific share class with particular fee structures.",Fixed Income,Bonds,Franklin Templeton Asset Management,TOR,XTSE
0P0000NCVB.TO,Franklin Bissett Corporate Bond Fund O,CAD,"Franklin Bissett Corporate Bond Fund O is a Canadian corporate bond fund managed by Franklin Bissett Investment Management, a division of Franklin Templeton. The fund aims to generate income by investing primarily in investment-grade Canadian corporate bonds. The ""O"" signifies a specific share class with particular fee structures.",Fixed Income,Corporate Bonds,Franklin Templeton Asset Management,TOR,XTSE
0P0000ND9V.TO,Canada Life Income (Portico) GensII,CAD,"Canada Life Income (Portico) GensII is an income-oriented investment product offered by Canada Life through their Portico platform as part of their Generations II series. This fund seeks to generate regular income for investors, through a diversified portfolio of fixed-income securities and possibly some equity exposure. It's structured to meet the income needs of retirees or those seeking a steady stream of cash flow.",Fixed Income,Alternative,Canada Life Assurance Co,TOR,XTSE
0P0000NDAH.TO,CI Cambridge Asset Allocation Corporate Class I,CAD,"CI Cambridge Asset Allocation Corporate Class I is a fund managed by CI Investments that utilizes a strategic asset allocation approach across various asset classes. It is part of the Cambridge funds and seeks to provide a balanced portfolio with long-term capital appreciation. The ""Corporate Class I"" indicates a specific structure and share class designed for corporate investors, potentially with tax advantages.",Alternatives,Alternative,CI Investments Inc,TOR,XTSE
0P0000NDF1.TO,CI Select 80i20e Managed Portfolio Corporate Class AT8,CAD,"CI Select 80i20e Managed Portfolio Corporate Class AT8 is a managed portfolio fund from CI Investments with an asset allocation of approximately 80% in income-generating assets and 20% in equities. The portfolio is designed to provide a balance of income and growth potential. ""Corporate Class AT8"" indicates a specific share class within a corporate structure.",Alternatives,Alternative,CI Investments Inc,TOR,XTSE
0P0000NDQL.TO,Mackenzie Cundill Value Class - OJ,CAD,"Mackenzie Cundill Value Class - OJ is a value-oriented equity fund managed by Mackenzie Investments, applying the investment philosophy of Cundill. The fund seeks to invest in undervalued companies with long-term growth potential. ""Class OJ"" indicates a specific share class with potentially unique features or fee structures.",Equities,Value,Mackenzie Investments,TOR,XTSE
0P0000NF8D.TO,CC&amp;L Diversified Income Port Arbour Ser,CAD,"CC&amp;L Diversified Income Port Arbour Ser is a diversified income portfolio managed by Connor, Clark & Lunn Investment Management (CC&L). The fund seeks to generate income by investing in a mix of asset classes, potentially including bonds, equities, and real estate. ""Arbour Ser"" refers to a specific series of the fund, potentially with unique features or fees.",Alternatives,Alternative,"Connor, Clark & Lunn Private Capital Ltd",TOR,XTSE
0P0000NFK0.TO,Lincluden Balanced Series A,CAD,"Lincluden Balanced Series A is a balanced fund managed by Lincluden Management, a Canadian investment firm. The fund aims to provide a balance of capital appreciation and income by investing in a mix of asset classes, such as equities and fixed income. ""Series A"" signifies a specific share class.",Alternatives,Blend,Lincluden Investment Management Ltd,TOR,XTSE
0P0000NFQ4.TO,Fidelity Global Eq Ccy Netrl Priv Pl I5,CAD,"Fidelity Global Eq Ccy Netrl Priv Pl I5 is a global equity fund managed by Fidelity Investments, employing a currency-neutral strategy for private placement investors. The fund aims to generate capital appreciation by investing in a diversified portfolio of global stocks while neutralizing the impact of currency fluctuations. ""Priv Pl I5"" refers to a specific share class available through private placement.",Equities,Equities,Fidelity Investments,TOR,XTSE
0P0000NFQ6.TO,Fidelity Global Eq Ccy Netrl Priv Pl S5,CAD,"Fidelity Global Eq Ccy Netrl Priv Pl S5 is a global equity fund managed by Fidelity Investments, employing a currency-neutral strategy for private placement investors. The fund aims to generate capital appreciation by investing in a diversified portfolio of global stocks while neutralizing the impact of currency fluctuations. ""Priv Pl S5"" refers to a specific share class available through private placement.",Equities,Equities,Fidelity Investments,TOR,XTSE
0P0000NFQI.TO,Fidelity US Equity Ccy Netrl Priv Pl B,CAD,"Fidelity US Equity Ccy Netrl Priv Pl B is a US equity fund managed by Fidelity Investments, employing a currency-neutral strategy for private placement investors. The fund aims to generate capital appreciation by investing in a diversified portfolio of US stocks while neutralizing the impact of currency fluctuations. ""Priv Pl B"" refers to a specific share class available through private placement.",Equities,Equities,Fidelity Investments,TOR,XTSE
0P0000NFQN.TO,Fidelity US Equity Ccy Netrl Priv Pl I,CAD,"Fidelity US Equity Ccy Netrl Priv Pl I is a US equity fund managed by Fidelity Investments, employing a currency-neutral strategy for private placement investors. The fund aims to generate capital appreciation by investing in a diversified portfolio of US stocks while neutralizing the impact of currency fluctuations. ""Priv Pl I"" refers to a specific share class available through private placement.",Equities,Equities,Fidelity Investments,TOR,XTSE
0P0000NFQP.TO,Fidelity US Equity Ccy Netrl Priv Pl I5,CAD,"Fidelity US Equity Ccy Netrl Priv Pl I5 is a US equity fund managed by Fidelity Investments, employing a currency-neutral strategy for private placement investors. The fund aims to generate capital appreciation by investing in a diversified portfolio of US stocks while neutralizing the impact of currency fluctuations. ""Priv Pl I5"" refers to a specific share class available through private placement.",Equities,Equities,Fidelity Investments,TOR,XTSE
0P0000NFQQ.TO,Fidelity US Equity Ccy Netrl Priv Pl S5,CAD,"Fidelity US Equity Ccy Netrl Priv Pl S5 is a US equity fund managed by Fidelity Investments, employing a currency-neutral strategy for private placement investors. The fund aims to generate capital appreciation by investing in a diversified portfolio of US stocks while neutralizing the impact of currency fluctuations. ""Priv Pl S5"" refers to a specific share class available through private placement.",Equities,Equities,Fidelity Investments,TOR,XTSE
0P0000NFQS.TO,Fidelity US Equity Ccy Netrl Priv Pl I8,CAD,"Fidelity US Equity Ccy Netrl Priv Pl I8 is a US equity fund managed by Fidelity Investments, employing a currency-neutral strategy for private placement investors. The fund aims to generate capital appreciation by investing in a diversified portfolio of US stocks while neutralizing the impact of currency fluctuations. ""Priv Pl I8"" refers to a specific share class available through private placement.",Equities,Equities,Fidelity Investments,TOR,XTSE
0P0000NFQW.TO,Fidelity US Equity Ccy Netrl Priv Pl S8,CAD,"Fidelity US Equity Ccy Netrl Priv Pl S8 is a US equity fund managed by Fidelity Investments, employing a currency-neutral strategy for private placement investors. The fund aims to generate capital appreciation by investing in a diversified portfolio of US stocks while neutralizing the impact of currency fluctuations. ""Priv Pl S8"" refers to a specific share class available through private placement.",Equities,Equities,Fidelity Investments,TOR,XTSE
0P0000NFWH.TO,SunWise Elite Fid Discp Core Bndl 75/100,CAD,"SunWise Elite Fid Discp Core Bndl 75/100 is a bond bundle fund offered through SunWise and managed in partnership with Fidelity Investments. The fund is a portfolio that allocates 75% to a disciplined core bond strategy and 100% to overall bond exposure, indicating potential use of leverage or derivatives for enhanced returns. This suggests a focus on generating income with a moderate level of risk.",Fixed Income,Bonds,CI Investments Inc,TOR,XTSE
0P0000NFWN.TO,SunWise Elite Fid Discp Core Bndl 75/50,CAD,"SunWise Elite Fid Discp Core Bndl 75/50 is a bond bundle fund offered through SunWise and managed in partnership with Fidelity Investments. The fund is a portfolio that allocates 75% to a disciplined core bond strategy and 50% to overall bond exposure, indicating a potentially conservative bond strategy. This suggests a focus on generating income with a lower level of risk compared to the 75/100 version.",Fixed Income,Bonds,CI Investments Inc,TOR,XTSE
0P0000NFX5.TO,Franklin Quotential Diversified Income Portfolio I,CAD,"Franklin Quotential Diversified Income Portfolio I is a diversified income portfolio managed by Franklin Templeton. The fund seeks to generate income by investing in a mix of asset classes, such as bonds, equities, and real estate. ""I"" signifies a specific share class, potentially for institutional investors.",Alternatives,Alternative,Franklin Templeton Asset Management,TOR,XTSE
0P0000NFX6.TO,SunWise Elite CI Harbour Cor Bndl 75/75,CAD,"SunWise Elite CI Harbour Cor Bndl 75/75 is a bond bundle fund offered through SunWise and managed in partnership with CI Investments and Harbour Advisors. The fund is a portfolio that allocates 75% to a core bond strategy managed by Harbour Advisors and 75% to overall bond exposure, indicating a focused bond strategy. This suggests a focus on generating income through fixed income investments.",Fixed Income,Bonds,CI Investments Inc,TOR,XTSE
0P0000NFYZ.TO,United Intl Eq Value Ccy Hdgd Corp Cl E,CAD,"United Intl Eq Value Ccy Hdgd Corp Cl E is an international equity value fund managed by United Investment Counsel, employing a currency-hedged strategy. The fund seeks to invest in undervalued companies across international markets while mitigating the impact of currency fluctuations. ""Corp Cl E"" indicates a specific share class within a corporate structure.",Equities,Equities,CI Investments Inc,TOR,XTSE
0P0000NFZ5.TO,United Intl Eq Value Ccy Hdgd Corp Cl I,CAD,"United Intl Eq Value Ccy Hdgd Corp Cl I is an international equity value fund managed by United Investment Counsel, employing a currency-hedged strategy. The fund seeks to invest in undervalued companies across international markets while mitigating the impact of currency fluctuations. ""Corp Cl I"" indicates a specific share class within a corporate structure.",Equities,Equities,CI Investments Inc,TOR,XTSE
