symbol,name,currency,summary,category_group,category,family,exchange,mic
0P0000ZND6.HK,Janus Henderson Capital Funds plc - Balanced Fund Class A5m HKD,HKD,"Janus Henderson Capital Funds plc - Balanced Fund Class A5m HKD is a sub-fund of Janus Henderson Capital Funds plc, an investment company. As a balanced fund, it invests in a combination of asset classes such as stocks and bonds. The ""A5m HKD"" designation indicates a specific share class denominated in Hong Kong Dollars, with particular fees and investor access rules.",Equities,Blend,Janus Henderson Investors,HKG,XHKG
0P0000ZPWM.HK,PineBridge Japan Equity Fund,HKD,"PineBridge Japan Equity Fund is an equity fund managed by PineBridge Investments, focusing on investments in Japanese equities. The fund aims to provide long-term capital appreciation by investing in a portfolio of Japanese stocks. PineBridge Investments is a global asset manager headquartered in New York City, USA.",Equities,Equities,PineBridge Investments Hong Kong Limited,HKG,XHKG
0P000125VH.HK,Sun Life MPF Comprehensive Scheme US &amp; Hong Kong Equity Portfolio,HKD,"Sun Life MPF Comprehensive Scheme US & Hong Kong Equity Portfolio is a portfolio within the Sun Life MPF (Mandatory Provident Fund) Comprehensive Scheme, specifically investing in US and Hong Kong equities. It is designed for retirement savings in Hong Kong. The fund aims to provide capital appreciation through investments in these equity markets.",Equities,Equities,Sun Life Hong Kong Limited,HKG,XHKG
0P00012SFJ.HK,BOCIP Flexi HKD Income Class A,HKD,BOCIP Flexi HKD Income Class A is a Hong Kong Dollar denominated income fund. It is managed by BOC International (BOCI) and invests in a range of fixed income instruments to generate income. The fund is domiciled in Hong Kong.,Fixed Income,Bonds,BOCI Asset Management,HKG,XHKG
0P00012SFM.HK,BOCIP China Wealth Class A,HKD,"BOCIP China Wealth Class A invests in assets related to China. The fund is managed by BOC International (BOCI) and aims to generate returns through investments in Chinese equities, bonds, or other assets. The fund is domiciled in Hong Kong.",Equities,Emerging Markets,BOCI Asset Management,HKG,XHKG
0P00013K2C.HK,HSBC Collective Investment Trust - HSBC All China Bond Fund AM2 HKD,HKD,HSBC Collective Investment Trust - HSBC All China Bond Fund AM2 HKD invests primarily in bonds issued in China. The fund is managed by HSBC Global Asset Management. The fund aims to generate income and capital appreciation.,Fixed Income,Bonds,HSBC Global Asset Managemen,HKG,XHKG
0P00014GQQ.HK,BOCIP Hong Kong Value Fund Class A,HKD,"BOCIP Hong Kong Value Fund Class A is a fund that invests in Hong Kong stocks, focusing on companies that are considered undervalued based on fundamental analysis (""value"" investing). The ""Class A"" designation signifies a specific share class within the fund, potentially with its own fee structure or investment minimums. BOCIP is the fund manager.",Equities,Value,BOCI Asset Management,HKG,XHKG
0P000159ZV.HK,Capital Industrialized Countrie,CNH,Capital Industrialized Countrie is a fund investing in companies located in industrialized countries; further information would be required for a better description. More information about the fund and its management is needed.,Equities,World,"Capital Investment Trust Co., Ltd",HKG,XHKG
0P000159ZW.HK,Capital Industrialized Countrie,CNH,Capital Industrialized Countrie is a fund investing in companies located in industrialized countries; further information would be required for a better description. More information about the fund and its management is needed.,Equities,World,"Capital Investment Trust Co., Ltd",HKG,XHKG
0P00015CFZ.HK,HSBC Collective Inv Trust - HSBC Asia Pacific ex Japan Equity Volatility Focused Fund AM2- HKD,HKD,"HSBC Collective Inv Trust - HSBC Asia Pacific ex Japan Equity Volatility Focused Fund AM2- HKD is an equity fund managed by HSBC Global Asset Management, focusing on companies in the Asia Pacific region excluding Japan, denominated in Hong Kong dollars (HKD). The fund seeks to generate returns while managing volatility. ""AM2"" represents a specific share class or investment mandate within the HSBC Collective Investment Trust structure.",Equities,Equities,HSBC Global Asset Managemen,HKG,XHKG
0P00015GS5.HK,BOCIP Japan Small &amp; Mid Cap Opportunity Class A,HKD,"BOCIP Japan Small & Mid Cap Opportunity Class A is a fund investing in small and mid-sized companies within the Japanese equity market. The fund's objective is to capitalize on growth opportunities within this specific market segment. It is offered as a Class A share, implying a specific fee structure or investor eligibility.",Equities,Small Cap,BOCI Asset Management,HKG,XHKG
0P000161JE.HK,BOCHK All Weather CNY Equity Fund Class A3 (HKD),HKD,"BOCHK All Weather CNY Equity Fund Class A3 (HKD) is an equity fund investing in Chinese equities and denominated in HKD. It is designed to perform across various market conditions, aiming to provide consistent returns. Bank of China Hong Kong Asset Management manages the fund.",Equities,Equities,BOCHK Asset Management,HKG,XHKG
0P00016BB7.HK,BOCIP China Health Care Fund A,HKD,"BOCIP China Health Care Fund A is a fund managed by BOC International Prudential (BOCIP) that focuses on investments in the Chinese healthcare sector. The fund aims to capitalize on the growth potential of the healthcare industry in China, potentially including pharmaceuticals, medical devices, and healthcare services. The ""A"" represents a specific share class with different features or fee structures.",Health Care,Health Care,BOCI Asset Management,HKG,XHKG
0P00016NF3.HK,Fidelity FAP-RMB Bond S,HKD,"Fidelity FAP-RMB Bond S is a bond fund managed by Fidelity International, investing in Renminbi (RMB)-denominated bonds. The fund aims to provide income and capital appreciation through investments in a diversified portfolio of RMB bonds issued by governments, corporations, and other entities. Fidelity International is a global asset manager.",Fixed Income,Bonds,FIL Investment Management (HK) Ltd,HKG,XHKG
0P0001727C.HK,Fidelity Retirement Master Trust-Fidelity SaveEasy 2045 Fund,HKD,Fidelity Retirement Master Trust-Fidelity SaveEasy 2045 Fund is a target-date fund designed for individuals planning to retire around the year 2045. It is managed by Fidelity Investments as part of a retirement master trust. The fund's asset allocation will gradually shift from more aggressive investments (like equities) to more conservative ones (like bonds) as the target date approaches.,Financials,Target Date,FIL Investment Management (HK) Ltd,HKG,XHKG
0P0001727E.HK,Fidelity Retirement Master Trust-Fidelity SaveEasy 2050 Fund,HKD,"Fidelity Retirement Master Trust-Fidelity SaveEasy 2050 Fund is a target-date fund designed for individuals planning to retire around the year 2050. Managed by Fidelity Investments under a retirement master trust, the fund's asset allocation will shift over time, becoming more conservative as it approaches the target date. Initially, it will invest more heavily in equities and then gradually shift to bonds.",Financials,Target Date,FIL Investment Management (HK) Ltd,HKG,XHKG
0P0001727G.HK,Fidelity Global Investment Fund &quot;FGIF&quot; - SaveEasy 2045 Fund A,HKD,"Fidelity Global Investment Fund ""FGIF"" - SaveEasy 2045 Fund A is a target-date fund designed for individuals planning to retire around the year 2045. It is managed by Fidelity Investments as part of the Fidelity Global Investment Fund (FGIF) platform. The fund's asset allocation will gradually shift from more aggressive investments (like equities) to more conservative ones (like bonds) as the target date approaches.",Financials,Target Date,FIL Investment Management (HK) Ltd,HKG,XHKG
0P0001727H.HK,Fidelity Global Investment Fund &quot;FGIF&quot;- SaveEasy 2050 Fund A,HKD,"Fidelity Global Investment Fund ""FGIF""- SaveEasy 2050 Fund A is a target-date fund designed for individuals planning to retire around the year 2050. It is managed by Fidelity Investments as part of the Fidelity Global Investment Fund (FGIF) platform. The fund's asset allocation will gradually shift from more aggressive investments (like equities) to more conservative ones (like bonds) as the target date approaches.",Financials,Target Date,FIL Investment Management (HK) Ltd,HKG,XHKG
0P000172LU.HK,Fidelity Global Investment Fund &quot;FGIF&quot; - SaveEasy 2045 Fund B,HKD,"Fidelity Global Investment Fund ""FGIF"" - SaveEasy 2045 Fund B is a unit trust focused on long-term growth, aiming for a target date of 2045. It is part of the Fidelity Global Investment Fund (FGIF) umbrella. The fund invests in a diversified portfolio of assets globally, tailored to investors with a long-term investment horizon, helping them save for a specific future date.",Financials,Investment Grade Bonds,FIL Investment Management (HK) Ltd,HKG,XHKG
0P000172LV.HK,Fidelity Global Investment Fund &quot;FGIF&quot;- SaveEasy 2050 Fund B,HKD,"Fidelity Global Investment Fund ""FGIF""- SaveEasy 2050 Fund B is a unit trust offered under the Fidelity Global Investment Fund umbrella, designed for investors with a target retirement or savings date around 2050. It invests globally in various asset classes, with a focus on long-term growth. The fund aims to provide a diversified portfolio suitable for individuals with a lengthy investment timeline, focusing on asset allocation strategies for retirement savings.",Financials,Investment Grade Bonds,FIL Investment Management (HK) Ltd,HKG,XHKG
0P00017J4P.HK,HSBC Collective Inv Trust - HSBC Euro Multi-Asset Income Fund AM3H-HKD,HKD,,Miscellaneous,Miscellaneous,HSBC Global Asset Managemen,HKG,XHKG
0P00017UW3.HK,BOCIP Hong Kong Low Volatility Equity Fund A,HKD,BOCIP Hong Kong Low Volatility Equity Fund A is an equity fund managed by BOCIP (Bank of China Investment and Private Banking). The fund invests in Hong Kong equities with a focus on low volatility stocks. The fund aims to provide stable returns by minimizing risk.,Equities,Equities,BOCI Asset Management,HKG,XHKG
0P00017XPC.HK,Value Partners High-Dividend Stocks A2 HKD Mdis,HKD,Value Partners High-Dividend Stocks A2 HKD Mdis is a high-dividend equity fund managed by Value Partners. The fund invests in high-dividend-paying stocks and is denominated in Hong Kong Dollars (HKD). The fund distributes income monthly (Mdis).,Equities,Equities,Value Partners Hong Kong Limited,HKG,XHKG
0P0001CBBS.HK,Capital Industrialized Countrie,CNH,Capital Industrialized Countries is a fund focused on investing in the equity markets of industrialized nations. It seeks to provide investors with exposure to the economies and companies of developed countries. The fund's specific investment strategy and regional allocation would be outlined in its prospectus.,Equities,Developed Markets,"Capital Investment Trust Co., Ltd",HKG,XHKG
0P0001CBBT.HK,Capital Industrialized Countrie,CNH,Capital Industrialized Countries is a fund focused on investing in the equity markets of industrialized nations. It seeks to provide investors with exposure to the economies and companies of developed countries. The fund's specific investment strategy and regional allocation would be outlined in its prospectus.,Equities,Developed Markets,"Capital Investment Trust Co., Ltd",HKG,XHKG
