symbol,name,currency,summary,category_group,category,family,exchange,mic
0P0000SQPL.L,Aspect Diversified Trends Fund Class E GBP Institutional Shares,GBP,"Aspect Diversified Trends Fund Class E GBP Institutional Shares is a managed futures fund that utilizes a systematic, trend-following investment strategy across a diversified range of global markets. The fund aims to generate returns by identifying and capitalizing on price trends in various asset classes, including commodities, currencies, and fixed income. It is managed by Aspect Capital, a UK-based alternative investment manager, and is denominated in GBP.",Alternatives,Trading,Aspect Capital Limited,LSE,XLON
0P0000SR2X.L,Guinness Global Money Managers C GBP Accumulation,GBP,"Guinness Global Money Managers C GBP Accumulation is a fund managed by Guinness Global Investors, a UK-based investment firm. It invests in a portfolio of companies within the financial sector, potentially focusing on asset managers and related businesses. The fund is denominated in GBP and is an accumulation share class, reinvesting income.",Financials,Financials,Guinness Asset Management Limited,LSE,XLON
0P0000SRQ4.L,IFSL CAF Fixed Interest B Inc,GBP,,Fixed Income,Bonds,Investment Fund Services Limited,LSE,XLON
0P0000SRWD.L,VT Downing Monthly Income Fund Acc,GBP,"VT Downing Monthly Income Fund Acc aims to provide investors with a regular monthly income stream. The fund invests primarily in a diversified portfolio of fixed income securities and other income-generating assets. It is managed by Downing LLP, based in London.",Fixed Income,Bonds,Valu-Trac Investment Management Limited,LSE,XLON
0P0000ST11.L,Tosca Micro Cap UCITS Fund - Sterling Retail Class Shares,GBP,"Tosca Micro Cap UCITS Fund - Sterling Retail Class Shares is a sub-fund of a UCITS fund, focusing on investments in micro-capitalization companies. The fund is denominated in Sterling and is available to retail investors, with the goal of providing capital appreciation by identifying and investing in undervalued micro-cap companies. Further details regarding investment strategy and risk factors are found in the fund prospectus.",Equities,Micro Cap,MontLake Management Limited,LSE,XLON
0P0000ST15.L,Tosca Micro Cap UCITS Fund - Sterling Institutional Class Shares,GBP,"Tosca Micro Cap UCITS Fund - Sterling Institutional Class Shares is a sub-fund of a UCITS fund, focusing on investments in micro-capitalization companies. The fund is denominated in Sterling and targeted towards institutional investors, with the aim of achieving capital growth by investing in undervalued micro-cap companies. More information regarding the investment strategy and potential risks can be found in the fund's prospectus.",Equities,Micro Cap,MontLake Management Limited,LSE,XLON
0P0000SU44.L,EdenTree Amity Balanced Fund For Charities,GBP,"EdenTree Amity Balanced Fund For Charities is a balanced fund managed by EdenTree Investment Management, a UK-based investment manager specializing in responsible and sustainable investing. The fund is specifically designed for charities and seeks to provide a balance between income and capital growth, while adhering to ethical and responsible investment principles. The fund's investment strategy typically involves a mix of equities and fixed-income securities, selected based on EdenTree's Amity screening criteria.",Equities,Blend,EdenTree Investment Management Limited,LSE,XLON
0P0000SU45.L,EdenTree Amity Global Equity Fund For Charities,GBP,"EdenTree Amity Global Equity Fund For Charities is a global equity fund managed by EdenTree Investment Management, a UK-based investment manager focused on responsible and sustainable investing. The fund is designed for charities and aims to achieve long-term capital growth by investing in a diversified portfolio of global equities that meet EdenTree's ethical and responsible investment standards. The fund's stock selection process incorporates environmental, social, and governance (ESG) factors.",Equities,Equities,EdenTree Investment Management Limited,LSE,XLON
0P0000SUP7.L,Hartford Life Limited Rathbone Global Opportunities 75 GBP,GBP,,Equities,World,The Hartford,LSE,XLON
0P0000SV4O.L,iShares GiltTrak Index Fund (IE) Institutional Acc GBP,GBP,The iShares GiltTrak Index Fund (IE) Institutional Acc GBP seeks to track the investment results of an index composed of UK government bonds. The fund invests in a portfolio of UK government bonds. The fund is domiciled in Ireland.,Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON
0P0000SV6L.L,Threadneedle Global Bond Fund Retail Gross Accumulation GBP,GBP,"Threadneedle Global Bond Fund Retail Gross Accumulation GBP is a bond fund investing in a diversified portfolio of global bonds. Threadneedle Asset Management, headquartered in London, manages the fund, which aims to provide income and capital appreciation to retail investors. The fund is denominated in GBP and accumulates income rather than distributing it.",Fixed Income,Bonds,Threadneedle Investment Services Ltd,LSE,XLON
0P0000SVHP.L,Lindsell Train Global Funds plc - Lindsell Train Global Equity Fund B GBP Inc,GBP,"Lindsell Train Global Funds plc - Lindsell Train Global Equity Fund B GBP Inc is a global equity fund managed by Lindsell Train Limited, a UK-based investment management firm. The fund invests in a concentrated portfolio of global equities, focusing on companies with strong brands, durable business models, and recurring revenue streams. The fund is denominated in GBP and distributes income.",Equities,Equities,Lindsell Train Ltd,LSE,XLON
0P0000SWH6.L,GemCap Investment Funds (Ireland) Plc &#226;&#128;&#147; Calamos Global Convertible Fund Class A GBP Acc,GBP,"GemCap Investment Funds (Ireland) Plc – Calamos Global Convertible Fund Class A GBP Acc is a sub-fund of GemCap Investment Funds (Ireland) Plc, investing in global convertible securities. Calamos Investments manages the fund with the objective of generating capital appreciation and income through a diversified portfolio of convertible bonds and other convertible securities. The fund class is denominated in GBP, is an accumulation class, and is accessible to a broader range of investors.",Fixed Income,Alternative,Gemini Capital Management (Ireland) Limited,LSE,XLON
0P0000SWH7.L,GemCap Investment Funds (Ireland) Plc &#226;&#128;&#147; Calamos Global Convertible Fund Class I GBP Acc,GBP,"GemCap Investment Funds (Ireland) Plc – Calamos Global Convertible Fund Class I GBP Acc is a sub-fund of GemCap Investment Funds (Ireland) Plc investing in global convertible securities. The fund is managed by Calamos Investments with the goal of providing capital appreciation and income through a diversified portfolio of convertible bonds and other convertible securities. The share class is denominated in GBP, is an accumulation class, and is typically designed for institutional investors.",Fixed Income,Alternative,Gemini Capital Management (Ireland) Limited,LSE,XLON
0P0000SXL1.L,MI Somerset Emerging Markets Small Cap Fund B Accumulation share,GBP,"MI Somerset Emerging Markets Small Cap Fund B Accumulation share is a fund focusing on small-capitalization companies within emerging markets. Somerset Capital Management, a specialist investment manager focused on emerging markets, manages the fund with the objective of long-term capital growth. The 'B Accumulation' share class indicates that the fund's returns are reinvested.",Equities,Emerging Markets,Somerset Capital Management LLP,LSE,XLON
0P0000SXT1.L,Premier Miton Liberation No. VII C accumulation,GBP,"Premier Miton Liberation No. VII C accumulation is a share class within a structured investment product or fund. Premier Miton Investors, a UK-based asset manager, manages the underlying investments. The ""C accumulation"" designation indicates that the share class reinvests any income generated back into the fund.",Financials,Alternative,Premier Portfolio Managers Limited,LSE,XLON
0P0000SXT2.L,Premier Miton Liberation No. VI C accumulation,GBP,"Premier Miton Liberation No. VI C accumulation is a share class within a structured investment product or fund. Premier Miton Investors, a UK-based asset manager, manages the underlying investments. The ""C accumulation"" designation indicates that the share class reinvests any income generated back into the fund.",Financials,Alternative,Premier Portfolio Managers Limited,LSE,XLON
0P0000SY53.L,TM CRUX UK Core Fund B Acc,GBP,"TM CRUX UK Core Fund B Acc is a UK equity fund managed by CRUX Asset Management, an investment management company based in London. The fund invests in a concentrated portfolio of UK equities, aiming to generate long-term capital growth. The 'B Acc' share class signifies that income is reinvested.",Equities,Equities,Thesis Unit Trust Management Limited,LSE,XLON
0P0000SY54.L,TM CRUX UK Core Fund B Inc,GBP,"TM CRUX UK Core Fund B Inc is a UK equity fund managed by CRUX Asset Management, an investment management company based in London. The fund invests in a concentrated portfolio of UK equities, aiming to generate long-term capital growth. The 'B Inc' share class indicates that income is distributed to investors.",Equities,Equities,Thesis Unit Trust Management Limited,LSE,XLON
0P0000SYA4.L,Tosca Micro Cap UCITS Fund - Sterling Institutional Pooled Class Shares,GBP,"Tosca Micro Cap UCITS Fund - Sterling Institutional Pooled Class Shares is a sub-fund of a UCITS fund investing in micro-capitalization companies. The fund is denominated in Sterling and intended for pooled investment vehicles of institutional investors, seeking capital appreciation by investing in undervalued micro-cap companies. The fund's detailed investment strategy and risks are described in its prospectus.",Equities,Micro Cap,MontLake Management Limited,LSE,XLON
0P0000SYLH.L,Ennismore European Smaller Companies Fund GBP B,GBP,"Ennismore European Smaller Companies Fund GBP B is a fund investing in smaller companies located in Europe. Ennismore Fund Management manages the fund, aiming to provide long-term capital growth by investing in a diversified portfolio of smaller European companies. The fund is denominated in GBP and the 'B' share class may have different fee structures or accessibility compared to other share classes.",Equities,Small Cap,Ennismore Fund Management Limited,LSE,XLON
0P0000T367.L,Schroder Income Maximiser Z Income GBP,GBP,"Schroder Income Maximiser Z Income GBP is a UK-based investment fund managed by Schroder Investment Management, aiming to maximize income for investors in GBP. The fund employs a strategy that focuses on generating high levels of income through investments in various asset classes, potentially including bonds, dividend-paying stocks, and other income-generating securities. It is geared towards investors seeking a regular stream of income.",Fixed Income,Bonds,Schroder Unit Trusts Limited,LSE,XLON
0P0000TG4Y.L,FP Apollo Multi Asset Adventurous Fund A Acc,GBP,"FP Apollo Multi Asset Adventurous Fund A Acc is a multi-asset fund managed by Fund Partners (FP). The fund aims to provide capital growth through investment in a range of asset classes, including equities, bonds and alternatives, with an adventurous approach to risk. The fund is domiciled in the UK.",Alternatives,Alternative,FundRock Partners Limited,LSE,XLON
0P0000THD6.L,WS Kleinwort Hambros Fixed Income A Inc,GBP,"WS Kleinwort Hambros Fixed Income A Inc is a fixed income fund managed by Kleinwort Hambros, a private bank and wealth manager. The fund invests in a range of fixed income securities and distributes income to investors. The fund is based in the UK.",Fixed Income,Bonds,Waystone Management (UK) Limited,LSE,XLON
0P0000THD7.L,WS Kleinwort Hambros Fixed Income A Acc,GBP,"WS Kleinwort Hambros Fixed Income A Acc is a fixed income fund managed by Kleinwort Hambros, a private bank and wealth manager. The fund invests in a range of fixed income securities and accumulates income within the fund. The fund is based in the UK.",Fixed Income,Bonds,Waystone Management (UK) Limited,LSE,XLON
0P0000TI34.L,Odey Investment Funds plc - Odey Allegra International Fund A GBP Inc,GBP,"Odey Investment Funds plc - Odey Allegra International Fund A GBP Inc is an international equity fund managed by Odey Asset Management, a UK-based hedge fund firm. The fund invests in a concentrated portfolio of global equities. It distributes income in GBP.",Equities,Equities,Odey Asset Management LLP,LSE,XLON
0P0000TI93.L,Ardevora Global Equity Fund B GBP Acc,GBP,Ardevora Global Equity Fund B GBP Acc is a global equity fund managed by Ardevora Asset Management. The fund invests in a diversified portfolio of global equities and accumulates income. It is denominated in GBP.,Equities,Equities,Ardevora Asset Management,LSE,XLON
0P0000TI94.L,Ardevora Global Equity Fund C GBP Acc,GBP,Ardevora Global Equity Fund C GBP Acc is a global equity fund managed by Ardevora Asset Management. The fund invests in a diversified portfolio of global equities and accumulates income. It is denominated in GBP.,Equities,Equities,Ardevora Asset Management,LSE,XLON
0P0000TI97.L,Ardevora UK Income Fund C GBP Inc,GBP,Ardevora UK Income Fund C GBP Inc is a UK equity income fund managed by Ardevora Asset Management. The fund invests in UK equities with the aim of generating income. It distributes income in GBP.,Equities,Equities,Ardevora Asset Management,LSE,XLON
0P0000TI9A.L,Ardevora UK Equity Fund B GBP Acc,GBP,Ardevora UK Equity Fund B GBP Acc is a UK equity fund managed by Ardevora Asset Management. The fund invests in UK equities and accumulates income. It is denominated in GBP.,Equities,Equities,Ardevora Asset Management,LSE,XLON
0P0000TJT6.L,GaveKal Asian Opportunities UCITS Fund C GBP,GBP,"GaveKal Asian Opportunities UCITS Fund C GBP is an Asian equity fund managed by GaveKal Capital, an independent investment management firm. The fund invests in Asian equities, excluding Japan, with the aim of generating long-term capital appreciation. It is denominated in GBP.",Equities,Equities,GaveKal Fund Management (Ireland) Limited,LSE,XLON
0P0000TJTG.L,Prusik Asian Equity Income Fund Class C GBP Hedged,GBP,"Prusik Asian Equity Income Fund Class C GBP Hedged is an Asian equity income fund that seeks to provide income and capital growth by investing in equities of companies listed, domiciled or operating in Asia. The fund is managed by Prusik Investment Management. The fund is hedged to GBP.",Equities,Equities,Prusik Investment Management LLP,LSE,XLON
0P0000TJZB.L,SWMC Small Cap European Fund B GBP,GBP,SWMC Small Cap European Fund B GBP is a European small-cap equity fund. The fund invests in small capitalization companies in Europe. The fund is denominated in GBP.,Equities,Small Cap,S. W. Mitchell Capital LLP,LSE,XLON
0P0000TKZG.L,Vanguard LifeStrategy 20% Equity Fund A Gross Acc,GBP,Vanguard LifeStrategy 20% Equity Fund A Gross Acc is a multi-asset fund with a 20% allocation to equities. Vanguard is a global investment management company. The fund accumulates income and has a gross expense ratio.,Alternatives,Alternative,Vanguard Asset Management,LSE,XLON
0P0000TKZI.L,Vanguard LifeStrategy 40% Equity Fund A Acc,GBP,Vanguard LifeStrategy 40% Equity Fund A Acc is a multi-asset fund with a 40% allocation to equities. Vanguard is a global investment management company. The fund accumulates income.,Alternatives,Alternative,Vanguard Asset Management,LSE,XLON
0P0000TKZJ.L,Vanguard LifeStrategy 40% Equity Fund A Inc,GBP,Vanguard LifeStrategy 40% Equity Fund A Inc is a multi-asset fund with a 40% allocation to equities. Vanguard is a global investment management company. The fund distributes income.,Alternatives,Alternative,Vanguard Asset Management,LSE,XLON
0P0000TKZK.L,Vanguard LifeStrategy 60% Equity Fund A Acc,GBP,Vanguard LifeStrategy 60% Equity Fund A Acc is a multi-asset fund with a 60% allocation to equities. Vanguard is a global investment management company. The fund accumulates income.,Alternatives,Alternative,Vanguard Asset Management,LSE,XLON
0P0000TKZL.L,Vanguard LifeStrategy 60% Equity Fund A Inc,GBP,Vanguard LifeStrategy 60% Equity Fund A Inc is a multi-asset fund with a 60% allocation to equities. Vanguard is a global investment management company. The fund distributes income.,Alternatives,Alternative,Vanguard Asset Management,LSE,XLON
0P0000TKZM.L,Vanguard LifeStrategy 80% Equity Fund A Acc,GBP,Vanguard LifeStrategy 80% Equity Fund A Acc is a multi-asset fund with an 80% allocation to equities. Vanguard is a global investment management company. The fund accumulates income.,Alternatives,Alternative,Vanguard Asset Management,LSE,XLON
0P0000TKZN.L,Vanguard LifeStrategy 80% Equity Fund A Inc,GBP,Vanguard LifeStrategy 80% Equity Fund A Inc is a multi-asset fund with an 80% allocation to equities. Vanguard is a global investment management company. The fund distributes income.,Alternatives,Alternative,Vanguard Asset Management,LSE,XLON
0P0000TKZO.L,Vanguard LifeStrategy 100% Equity Fund A Acc,GBP,Vanguard LifeStrategy 100% Equity Fund A Acc is a multi-asset fund with a 100% allocation to equities. Vanguard is a global investment management company. The fund accumulates income.,Alternatives,Alternative,Vanguard Asset Management,LSE,XLON
0P0000TO32.L,The Lowesby Balanced Fund,GBP,The Lowesby Balanced Fund is a balanced fund. The fund invests in a mix of assets. The fund is based in the UK.,Alternatives,Blend,Sand Aire Limited,LSE,XLON
0P0000TO4R.L,IFSL Brooks Macdonald Cautious Growth B Acc,GBP,"IFSL Brooks Macdonald Cautious Growth B Acc is a cautious growth fund managed by Brooks Macdonald, a wealth management firm. The fund aims to provide capital appreciation with a lower risk profile, typically investing in a mix of equities and bonds. The fund accumulates income.",Alternatives,Alternative,Investment Fund Services Limited,LSE,XLON
0P0000TOJ5.L,SVS BambuBlack Asia Income and Growth Fund B,GBP,SVS BambuBlack Asia Income and Growth Fund B is an Asian equity fund. The fund invests in a broad range of Asian companies with a focus on income and growth. The fund is managed by SVS Asset Management.,Equities,Equities,Smith&Williamson Fund Administration Ltd,LSE,XLON
0P0000TOJ9.L,SVS BambuBlack Asia ex-Japan All-Cap B Class Accum Shares,GBP,"SVS BambuBlack Asia ex-Japan All-Cap B Class Accum Shares is an Asian equity fund. The fund invests in Asian companies, excluding Japan, across all market capitalizations. The fund is managed by SVS Asset Management and accumulates income.",Equities,Equities,Smith&Williamson Fund Administration Ltd,LSE,XLON
0P0000TPDZ.L,Atlantis Asian Fund GBP Units,GBP,"Atlantis Asian Fund GBP Units is an Asian equity fund managed by Atlantis Investment Management. The fund invests in equities across Asia, with a focus on long-term growth. The fund is denominated in GBP.",Equities,Equities,Atlantis Investment Management,LSE,XLON
0P0000TPE1.L,Atlantis Japan Opportunities Fund GBP,GBP,Atlantis Japan Opportunities Fund GBP is a Japanese equity fund managed by Atlantis Investment Management. The fund invests in Japanese equities with the aim of generating capital appreciation. The fund is denominated in GBP.,Equities,Equities,Atlantis Investment Management,LSE,XLON
0P0000TQGU.L,Pyrford Global Total Return (Sterling) Fund Class A Stg&#194;&#163; Distributing,GBP,"Pyrford Global Total Return (Sterling) Fund Class A Stg£ Distributing is a global multi-asset fund managed by Pyrford International. The fund invests in a range of global assets, including equities and bonds, with a focus on generating total return. It distributes income in GBP.",Alternatives,Alternative,Pyrford International Ltd,LSE,XLON
0P0000TSX9.L,TB Saracen Global Income and Growth B Dis,GBP,TB Saracen Global Income and Growth B Dis is a global equity fund. The fund invests in a range of global companies. It is managed by TB Saracen and distributes income.,Equities,Equities,T. Bailey Fund Services Limited,LSE,XLON
0P0000TSXC.L,TB Saracen Global Income and Growth B Acc,GBP,TB Saracen Global Income and Growth B Acc is a global equity fund. The fund invests in a range of global companies. It is managed by TB Saracen and accumulates income.,Equities,Equities,T. Bailey Fund Services Limited,LSE,XLON
0P0000TY4Y.L,Muzinich ShortDurationHighYield Fund Hedged GBP Accumulation R Units,GBP,"Muzinich ShortDurationHighYield Fund Hedged GBP Accumulation R Units is a short-duration high-yield bond fund managed by Muzinich & Co., targeting GBP investors and employing a hedging strategy. The fund seeks to generate income and capital appreciation by investing primarily in short-duration, high-yield corporate bonds, while mitigating currency risk through hedging. Muzinich & Co. is a global corporate credit specialist headquartered in London.",Fixed Income,High Yield Bonds,Muzinich & Co. (Ireland) Limited,LSE,XLON
0P0000TY4Z.L,Muzinich ShortDurationHighYield Fund Hedged GBP Income R Units,GBP,"Muzinich ShortDurationHighYield Fund Hedged GBP Income R Units is a short-duration high-yield bond fund managed by Muzinich & Co., targeting GBP investors and employing a hedging strategy with distributions of income. The fund aims to provide a steady stream of income and capital appreciation by investing primarily in short-duration, high-yield corporate bonds, while mitigating currency risk through hedging. Muzinich & Co. is a global corporate credit specialist headquartered in London.",Fixed Income,High Yield Bonds,Muzinich & Co. (Ireland) Limited,LSE,XLON
0P0000TY7M.L,SEB Life International Gartmore European Selected Opportunities GBP,GBP,"SEB Life International Gartmore European Selected Opportunities GBP is a fund offered through SEB Life International, investing in European equities through the Gartmore European Selected Opportunities fund. The fund provides exposure to a concentrated portfolio of European companies, selected based on specific investment criteria, denominated in GBP. SEB Life International is a life insurance company offering investment-linked products.",Equities,Equities,SEB Life International,LSE,XLON
0P0000TZ6L.L,BlackRock ICS Sterling Liquidity Administration IV Acc,GBP,"BlackRock ICS Sterling Liquidity Administration IV Acc is a Sterling-denominated liquidity fund managed by BlackRock, focusing on capital preservation and liquidity. The fund invests in a diversified portfolio of short-term, high-quality money market instruments, seeking to provide a stable net asset value and a competitive yield. BlackRock is a global investment management firm headquartered in New York City.",Cash,Money Market Instruments,BlackRock Asset Management,LSE,XLON
0P0000TZ6M.L,BlackRock ICS Sterling Liquidity Administration II Acc,GBP,"BlackRock ICS Sterling Liquidity Administration II Acc is a Sterling-denominated liquidity fund managed by BlackRock, focusing on capital preservation and liquidity. The fund invests in a diversified portfolio of short-term, high-quality money market instruments, seeking to provide a stable net asset value and a competitive yield. BlackRock is a global investment management firm headquartered in New York City.",Cash,Money Market Instruments,BlackRock Asset Management,LSE,XLON
0P0000U20U.L,Jupiter Merlin Growth I Acc,GBP,"Jupiter Merlin Growth I Acc is an accumulation unit of a fund managed by Jupiter Merlin, focusing on growth-oriented investments. The fund aims to achieve long-term capital appreciation by investing in a diversified portfolio of assets, selected based on their growth potential. Jupiter Merlin is a fund of funds team within Jupiter Asset Management.",Alternatives,Growth,Jupiter Unit Trust Managers Ltd,LSE,XLON
0P0000U20W.L,Jupiter Merlin Income I Inc,GBP,"Jupiter Merlin Income I Inc is an income unit of a fund managed by Jupiter Merlin, focusing on income-generating investments with distribution of income. The fund aims to provide a steady stream of income by investing in a diversified portfolio of assets, selected based on their income-generating potential. Jupiter Merlin is a fund of funds team within Jupiter Asset Management.",Alternatives,Bonds,Jupiter Unit Trust Managers Ltd,LSE,XLON
0P0000U20X.L,Jupiter Merlin Income I Acc,GBP,"Jupiter Merlin Income I Acc is an accumulation unit of a fund managed by Jupiter Merlin, focusing on income-generating investments without distribution of income. The fund aims to reinvest income to increase capital over time by investing in a diversified portfolio of assets, selected based on their income-generating potential. Jupiter Merlin is a fund of funds team within Jupiter Asset Management.",Alternatives,Bonds,Jupiter Unit Trust Managers Ltd,LSE,XLON
0P0000U2A3.L,Mercer Sterling Nominal LDI Bond Fund Class M-4 &#194;&#163; Acc,GBP,"Mercer Sterling Nominal LDI Bond Fund Class M-4 &#194;&#163; Acc is a Sterling-denominated Liability Driven Investment (LDI) bond fund managed by Mercer, focusing on matching the liabilities of pension schemes. The fund invests in nominal UK government bonds to hedge interest rate risk and inflation risk. Mercer is a global consulting firm providing investment and human resources services.",Fixed Income,Government Bonds,Mercer Global Investments Management Ltd,LSE,XLON
0P0000U2A4.L,Mercer Sterling Nominal LDI Bond Fund Class M-7 &#194;&#163; Acc,GBP,"Mercer Sterling Nominal LDI Bond Fund Class M-7 &#194;&#163; Acc is a Sterling-denominated Liability Driven Investment (LDI) bond fund managed by Mercer, focusing on matching the liabilities of pension schemes. The fund invests in nominal UK government bonds to hedge interest rate risk and inflation risk. Mercer is a global consulting firm providing investment and human resources services.",Fixed Income,Government Bonds,Mercer Global Investments Management Ltd,LSE,XLON
0P0000U4SU.L,MI Metropolis Valuefund A Acc,GBP,MI Metropolis Valuefund A Acc is an accumulation unit of a value-oriented fund managed by MI Metropolis Capital. The fund seeks to generate long-term capital appreciation by investing in undervalued companies with strong fundamentals. MI Metropolis Capital is an investment management firm.,Equities,Value,Maitland Institutional Services Ltd.,LSE,XLON
0P0000U4SV.L,MI Metropolis Valuefund A Inc,GBP,MI Metropolis Valuefund A Inc is an income unit of a value-oriented fund managed by MI Metropolis Capital with distributions of income. The fund seeks to generate a combination of income and capital appreciation by investing in undervalued companies with strong fundamentals and dividend yields. MI Metropolis Capital is an investment management firm.,Equities,Value,Maitland Institutional Services Ltd.,LSE,XLON
0P0000U7IV.L,CCLA COIF Charities Deposit Fund,GBP,"CCLA COIF Charities Deposit Fund is a deposit fund managed by CCLA Investment Management, designed specifically for UK charities. The fund provides a secure and liquid investment option for charities to manage their cash balances. CCLA Investment Management is an investment management firm focused on serving charities and religious organizations.",Cash,Cash,CCLA Investment Management Ltd,LSE,XLON
0P0000U7J4.L,Herald Worldwide Technology Fund Class B,GBP,"Herald Worldwide Technology Fund Class B is a technology-focused equity fund managed by Herald Investment Management. The fund invests primarily in companies involved in the technology sector worldwide, aiming to generate long-term capital appreciation. Herald Investment Management is a specialist technology investor.",Information Technology,Technology,Herald Investment Management Limited,LSE,XLON
0P0000U9J7.L,CCLA Public Sector Investment Fund - The Public Sector Deposit Fund Class 1 Shares- Income,GBP,"CCLA Public Sector Investment Fund - The Public Sector Deposit Fund Class 1 Shares- Income is a deposit fund managed by CCLA Investment Management, designed specifically for UK public sector organizations. The fund provides a secure and liquid investment option for public sector entities to manage their cash balances and it distributes income. CCLA Investment Management is an investment management firm focused on serving charities and religious organizations.",Cash,Cash,CCLA Investment Management Ltd,LSE,XLON
0P0000U9JA.L,CCLA Public Sector Investment Fund - The Public Sector Deposit Fund Class 4 Shares- Income,GBP,"CCLA Public Sector Investment Fund - The Public Sector Deposit Fund Class 4 Shares- Income is a deposit fund managed by CCLA Investment Management, designed specifically for UK public sector organizations. The fund provides a secure and liquid investment option for public sector entities to manage their cash balances and it distributes income. CCLA Investment Management is an investment management firm focused on serving charities and religious organizations.",Cash,Cash,CCLA Investment Management Ltd,LSE,XLON
0P0000UB21.L,State Street GBP Liquidity LVNAV Fund Z Stable NAV Shares,GBP,"State Street GBP Liquidity LVNAV Fund Z Stable NAV Shares is a Sterling-denominated liquidity fund managed by State Street Global Advisors, aiming to maintain a stable net asset value (NAV). The fund invests in a diversified portfolio of short-term, high-quality money market instruments, providing investors with a safe and liquid investment option. State Street Global Advisors is the investment management arm of State Street Corporation.",Cash,Money Market Instruments,State Street Global Advisors Ltd,LSE,XLON
0P0000UB24.L,State Street GBP Liquidity LVNAV Fund S2 Shares,GBP,"State Street GBP Liquidity LVNAV Fund S2 Shares is a Sterling-denominated liquidity fund managed by State Street Global Advisors, aiming to maintain a stable net asset value (NAV). The fund invests in a diversified portfolio of short-term, high-quality money market instruments, providing investors with a safe and liquid investment option. State Street Global Advisors is the investment management arm of State Street Corporation.",Cash,Money Market Instruments,State Street Global Advisors Ltd,LSE,XLON
0P0000UB29.L,Lindsell Train Global Funds plc - Lindsell Train Japanese Equity Fund B Sterling Hedged Inc,GBP,"Lindsell Train Global Funds plc - Lindsell Train Japanese Equity Fund B Sterling Hedged Inc is a Japanese equity fund managed by Lindsell Train, targeting Sterling investors and employing a hedging strategy to reduce currency risk and it distributes income. The fund invests in a concentrated portfolio of Japanese companies with strong brands and durable competitive advantages. Lindsell Train is a UK-based investment management firm.",Equities,Equities,Lindsell Train Ltd,LSE,XLON
0P0000UIXD.L,Pippin Return Fund Class A Net Acc Units,GBP,"Pippin Return Fund Class A Net Acc Units is a fund managed by Pippin Asset Management. The fund aims to generate absolute returns by investing in a diversified portfolio of assets, employing various investment strategies to achieve positive returns regardless of market conditions. Pippin Asset Management is an investment management firm.",Alternatives,Alternative,Thesis Unit Trust Management Limited,LSE,XLON
0P0000UL99.L,Schroder QEP Global Active Value Fund Z Income GBP,GBP,"Schroder QEP Global Active Value Fund Z Income GBP seeks to provide income and capital growth by investing in a diversified portfolio of undervalued equities worldwide. The fund is managed by Schroder Investment Management, a global asset manager with headquarters in London, focusing on delivering sustainable investment solutions. The fund employs a quantitative investment process, aiming to identify companies with attractive valuations and strong financial characteristics.",Equities,Value,Schroder Unit Trusts Limited,LSE,XLON
0P0000UO93.L,Perterra Global Equity Fund Class C,GBP,"Perterra Global Equity Fund Class C aims to achieve long-term capital growth by investing in a diversified portfolio of global equities. The fund is managed by Perterra Investment Management, based in the UK, and seeks to identify companies with strong growth potential and sustainable competitive advantages. The fund employs a fundamental investment approach, conducting in-depth research and analysis to select securities.",Equities,Equities,Altrinsic Global Advisors LLC,LSE,XLON
0P0000UOF3.L,Thesis The Vinings Fund Inc,GBP,"Thesis The Vinings Fund Inc is a closed-end investment fund, potentially managed by Thesis Asset Management, that invests in a portfolio of global equities. The fund aims to generate income and capital appreciation through investments in companies with strong fundamentals and attractive dividend yields. Thesis Asset Management is located in the United Kingdom.",Equities,Equities,Thesis Unit Trust Management Limited,LSE,XLON
0P0000UOF4.L,Thesis The Vinings Fund Acc,GBP,"Thesis The Vinings Fund Acc is a closed-end investment fund, managed by Thesis Asset Management, that invests in a portfolio of global equities with a focus on capital accumulation. The fund reinvests all income generated, seeking to maximize long-term capital growth. Thesis Asset Management is located in the United Kingdom.",Equities,Equities,Thesis Unit Trust Management Limited,LSE,XLON
0P0000UR8D.L,Overstone Global Equity Income Fund I Inc,GBP,"Overstone Global Equity Income Fund I Inc seeks to generate income and capital growth by investing in a diversified portfolio of global equities. Managed by Overstone Investment Management, a UK-based firm, the fund focuses on companies with strong dividend yields and the potential for future dividend growth. The ‘Inc’ designation indicates that income is distributed to investors.",Equities,Equities,Thesis Unit Trust Management Limited,LSE,XLON
0P0000UR8E.L,Overstone Global Equity Income Fund I Acc,GBP,"Overstone Global Equity Income Fund I Acc aims to provide income and capital appreciation through a diversified portfolio of global equities, managed by Overstone Investment Management. Similar to the 'Inc' version, this fund invests in high-dividend companies, but all income is reinvested to maximize long-term growth. Overstone Investment Management is a UK based firm.",Equities,Equities,Thesis Unit Trust Management Limited,LSE,XLON
0P0000UR8F.L,Overstone Global Equity Income Fund J Inc,GBP,"Overstone Global Equity Income Fund J Inc is a global equity income fund managed by Overstone Investment Management, seeking income and capital growth from dividend-paying companies worldwide. This fund distributes income to investors, indicated by the ""Inc"" designation. Overstone Investment Management is a UK based firm.",Equities,Equities,Thesis Unit Trust Management Limited,LSE,XLON
