symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
FIWK.MU,Fidelity Covington Trust - Fidelity Value Factor ETF,EUR,"The Fidelity Value Factor ETF (FIWK) aims to provide investment results that correspond to the performance of the Fidelity Value Factor Index. The fund seeks to invest in stocks of companies with attractive value characteristics. Fidelity Management & Research Company is headquartered in Boston, Massachusetts, USA.",Equities,,Fidelity Investments,MUN,XMUN,
FIWL.MU,Fidelity Covington Trust - Fidelity Quality Factor ETF,EUR,"The Fidelity Quality Factor ETF (FIWL) aims to provide investment results that correspond to the performance of the Fidelity Quality Factor Index. The fund seeks to invest in stocks of companies with high-quality characteristics. Fidelity Management & Research Company is headquartered in Boston, Massachusetts, USA.",Equities,,Fidelity Investments,MUN,XMUN,
FIWM.MU,Fidelity Covington Trust - Fidelity Low Volatility Factor ETF,EUR,"The Fidelity Low Volatility Factor ETF (FIWM) seeks to provide investment results that correspond to the performance of the Fidelity Low Volatility Factor Index. The fund aims to invest in stocks of companies that exhibit lower volatility than the broader market. Fidelity Management & Research Company is headquartered in Boston, Massachusetts, USA.",Equities,,Fidelity Investments,MUN,XMUN,
FIWN.MU,Fidelity Covington Trust - Fidelity Dividend ETF for Rising Rates,EUR,"The Fidelity Dividend ETF for Rising Rates (FIWN) seeks to provide investment results that correspond to the performance of the Fidelity Dividend Index for Rising Rates. The fund aims to invest in dividend-paying stocks that are expected to perform well in a rising interest rate environment. Fidelity Management & Research Company is headquartered in Boston, Massachusetts, USA.",Equities,,Fidelity Investments,MUN,XMUN,
FJ2.MU,FID.FDS-GL CONS.IND.A GL.,EUR,"FID.FDS-GL CONS.IND.A GL. is a fund managed by Fidelity Investments, focusing on the global consumer industries. The fund aims to invest in companies involved in the production or distribution of consumer goods and services worldwide. Fidelity Investments is a global financial services company headquartered in Boston, Massachusetts.",Consumer Staples,,Fidelity Investments,MUN,XMUN,
FJ20.MU,FID.FDS-EO SH.T.B.A AC.EO,EUR,"FID.FDS-EO SH.T.B.A AC.EO is a fund managed by Fidelity Investments, focused on Euro-denominated short-term bonds. The fund aims to provide investors with income and capital preservation through investments in short-duration fixed-income securities. Fidelity Investments is a global financial services company headquartered in Boston, Massachusetts.",Fixed Income,,Fidelity Investments,MUN,XMUN,
FJ21.MU,FID.FDS-AMERICA A GL.,EUR,FID.FDS-AMERICA A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ22.MU,FID.-GL THEM.OPP.AEOGL,EUR,FID.-GL THEM.OPP.AEOGL ,Alternatives,,Fidelity Investments,MUN,XMUN,
FJ23.MU,FID.FDS-USD CASH FD A GL.,EUR,FID.FDS-USD CASH FD A GL. ,Cash,,Fidelity Investments,MUN,XMUN,
FJ24.MU,FID.FDS-US H.YI.A EUR,EUR,FID.FDS-US H.YI.A EUR ,Fixed Income,,Fidelity Investments,MUN,XMUN,
FJ25.MU,FID.FDS-EUR.D.G.A GL.,EUR,FID.FDS-EUR.D.G.A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ26.MU,FID.FDS-MULTI A.INC.A,EUR,FID.FDS-MULTI A.INC.A ,Alternatives,,Fidelity Investments,MUN,XMUN,
FJ27.MU,Fidelity Funds - Emerging Markets Focus Fund,EUR,"Fidelity Funds - Emerging Markets Focus Fund is a sub-fund of Fidelity Funds, investing primarily in equity securities of companies in emerging markets. It aims for long-term capital growth by focusing on a concentrated portfolio of companies. Fidelity International, headquartered in Bermuda, manages the fund.",,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJ28.MU,FID.FDS-ASEAN FD  A GL.,EUR,FID.FDS-ASEAN FD  A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ29.MU,FID.FDS-MALAYSIA A GL.,EUR,FID.FDS-MALAYSIA A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ2A.MU,FID.FDS-EURO CASH  A GL.,EUR,FID.FDS-EURO CASH  A GL. ,Cash,,Fidelity Investments,MUN,XMUN,
FJ2B.MU,FID.FDS-EUROP.GWTH  A GL.,EUR,FID.FDS-EUROP.GWTH  A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ2C.MU,FID.FDS EU.STOXX50 A GL,EUR,FID.FDS EU.STOXX50 A GL ,,,Fidelity Investments,MUN,XMUN,
FJ2D.MU,FID.FDS-GBL BD FD ADISDL,EUR,FID.FDS-GBL BD FD ADISDL ,Fixed Income,,Fidelity Investments,MUN,XMUN,
FJ2E.MU,FAST - EUROPE FUND,EUR,FAST - EUROPE FUND ,,,Fidelity Investments,MUN,XMUN,
FJ2F.MU,FID.FDS-AMER.GWTH  A GL.,EUR,FID.FDS-AMER.GWTH  A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ2G.MU,FID.FDS-GREAT.CHINA A GL.,EUR,"FID.FDS-GREAT.CHINA A GL. is a fund, possibly managed by Fidelity, focused on investments in the Greater China region, specifically targeting A shares. Its objective is to provide investors with exposure to the Chinese equity market, emphasizing growth opportunities. The fund is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",,,Fidelity Investments,MUN,XMUN,
FJ2H.MU,FID.-GLMUASDY,EUR,"FID.-GLMUASDY is a fund, possibly managed by Fidelity, with a global investment strategy focused on multiple asset classes. The fund's name suggests a dynamic allocation strategy, seeking to provide diversified returns. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Alternatives,,Fidelity Investments,MUN,XMUN,
FJ2I.MU,FID.FDS-WORLD FD A GL.,EUR,"FID.FDS-WORLD FD A GL. is a fund, managed by Fidelity, with a global investment mandate. It aims to provide investors with broad exposure to the global equity market. The fund is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Alternatives,,Fidelity Investments,MUN,XMUN,
FJ2J.MU,FID.-GL THEM.OPP.AGL,EUR,"FID.-GL THEM.OPP.AGL is a fund, managed by Fidelity, with a global investment strategy focused on thematic investment opportunities. The fund's objective is to identify and capitalize on specific global themes, across various sectors. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Alternatives,,Fidelity Investments,MUN,XMUN,
FJ2K.MU,FIDE.FDS-GL.M.ASS.IN.AADL,EUR,"FIDE.FDS-GL.M.ASS.IN.AADL is a fund, managed by Fidelity, with a global multi-asset investment strategy. The fund's objective is to provide diversified returns through a combination of asset classes and is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix. The AADL refers to a specific share class or distribution policy.",Alternatives,,Fidelity Investments,MUN,XMUN,
FJ2L.MU,FID.FDS-GERMANY A GL.,EUR,"FID.FDS-GERMANY A GL. is a fund, managed by Fidelity, focusing on investments in German equities. The fund aims to provide investors with exposure to the German stock market, targeting growth opportunities within the region. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Alternatives,,Fidelity Investments,MUN,XMUN,
FJ2M.MU,FID.FDS-EU.MU.AS.IN.MAAGL,EUR,"FID.FDS-EU.MU.AS.IN.MAAGL is a fund, managed by Fidelity, with a focus on European markets and a multi-asset investment strategy. It incorporates a managed allocation approach and is designed for investors seeking diversified exposure within the European Union. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Alternatives,,Fidelity Investments,MUN,XMUN,
FJ2N.MU,FID.FDS-EO CORP.BDS AA EO,EUR,"FID.FDS-EO CORP.BDS AA EO is a fund, managed by Fidelity, focusing on Euro-denominated corporate bonds. The fund targets investment-grade bonds and aims to provide income to investors. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Fixed Income,Corporate Bonds,Fidelity Investments,MUN,XMUN,
FJ2P.MU,FID.FDS-GL TECHNOL.A GL.,EUR,"FID.FDS-GL TECHNOL.A GL. is a fund, managed by Fidelity, with a global investment strategy focused on the technology sector. The fund aims to provide investors with exposure to technology companies worldwide, emphasizing growth opportunities. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Information Technology,,Fidelity Investments,MUN,XMUN,
FJ2Q.MU,FID.FDS-EUR.HGH YLD A GL.,EUR,"FID.FDS-EUR.HGH YLD A GL. is a fund, managed by Fidelity, with a focus on Euro-denominated high-yield bonds. The fund aims to provide investors with a higher level of income than investment-grade bonds, accepting the associated higher credit risk. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Fixed Income,High Yield Bonds,Fidelity Investments,MUN,XMUN,
FJ2R.MU,FID.FDS-EUR.SM.COS A GL.,EUR,"FID.FDS-EUR.SM.COS A GL. is a fund, managed by Fidelity, with a focus on European small-cap companies. The fund aims to provide investors with exposure to smaller companies within Europe, emphasizing growth opportunities. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Alternatives,Small Cap,Fidelity Investments,MUN,XMUN,
FJ2S.MU,Fidelity Funds - Emerging Markets Focus Fund,EUR,"Fidelity Funds - Emerging Markets Focus Fund invests primarily in emerging market equities, seeking long-term capital growth by focusing on companies with high growth potential and strong fundamentals. The fund is managed by Fidelity International, a global asset manager with a presence in over 25 countries, and aims to outperform its benchmark by carefully selecting stocks within the emerging markets universe. The fund is domiciled in Luxembourg.",Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJ2T.MU,FID.FDS-EO BL.CHIP  A GL.,EUR,FID.FDS-EO BL.CHIP A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ2U.MU,FID.FDS-GL HTH C.A GL.,EUR,FID.FDS-GL HTH C.A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ2V.MU,FID.FDS-EURO BOND A GL.,EUR,FID.FDS-EURO BOND A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ2W.MU,FID.FDS-US H.YI.A USD,EUR,FID.FDS-US H.YI.A USD ,,,Fidelity Investments,MUN,XMUN,
FJ2X.MU,FID.FDS-PACIFIC FD A GL.,EUR,FID.FDS-PACIFIC FD A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ2Y.MU,FID.FDS-EO SH.T.B.E AC.EO,EUR,FID.FDS-EO SH.T.B.E AC.EO ,,,Fidelity Investments,MUN,XMUN,
FJ2Z.MU,FID.FDS-EMERG.MKTS  A GL.,EUR,FID.FDS-EMERG.MKTS A GL. ,,,Fidelity Investments,MUN,XMUN,
FJ7A.MU,ALBR.+CIE.OPTISEL.FDS P,EUR,ALBR.+CIE.OPTISEL.FDS P ,,,3 Banken-Generali Investment-Gesellschaft,MUN,XMUN,
FJ7B.MU,ARBOR INV.-VERMOEGENSVE.P,EUR,ARBOR INV.-VERMOEGENSVE.P ,,,,MUN,XMUN,
FJ7C.MU,SQUAD GR.-BALANCE REO DIS,EUR,SQUAD GR.-BALANCE REO DIS ,,,,MUN,XMUN,
FJF0.MU,C-QUAD.ACT.ETF SEL.EUR(T),EUR,C-QUAD.ACT.ETF SEL.EUR(T) ,Equities,,,MUN,XMUN,
FJF1.MU,GROENEM.GES.FD.NACHH.P(A),EUR,GROENEM.GES.FD.NACHH.P(A) ,,,,MUN,XMUN,
FJFA.MU,ACC ALPHA SELECT AMI,EUR,ACC ALPHA SELECT AMI ,,,,MUN,XMUN,
FJFC.MU,AMPEGA RESPONSIBILITY FDS,EUR,AMPEGA RESPONSIBILITY FDS ,,,,MUN,XMUN,
FJFD.MU,AMPEGA BALANCED 3 I (A),EUR,AMPEGA BALANCED 3 I (A) ,,,,MUN,XMUN,
FJFE.MU,ZANTKE EO H.YIEL.AMI P(A),EUR,ZANTKE EO H.YIEL.AMI P(A) ,,,,MUN,XMUN,
FJFJ.MU,C-QUAD.ARTS T.R.GL.AMI PA,EUR,C-QUAD.ARTS T.R.GL.AMI PA ,,,,MUN,XMUN,
FJFL.MU,MAYERHOFER STRAT.AMI P(A),EUR,MAYERHOFER STRAT.AMI P(A) ,,,,MUN,XMUN,
FJFT.MU,AMP.DIVERS.PL.AKT.FD.P(A),EUR,"AMP.DIVERS.PL.AKT.FD.P(A) is an equity fund focusing on a diversified portfolio of stocks, managed by Ampega. The fund is designed to offer a broad market exposure and may have a focus on long-term capital appreciation. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",,Developed Markets,,MUN,XMUN,
FJJ1.MU,UNIIMMO: GLOBAL,EUR,"UNIIMMO: GLOBAL is an open-ended real estate fund investing in a diversified portfolio of properties worldwide, aiming for long-term capital appreciation and income generation. The fund focuses on commercial properties like offices, retail spaces, and logistics facilities in established and emerging markets, managed by Union Investment Real Estate GmbH, headquartered in Hamburg, Germany. It aims to provide investors access to global real estate markets.",Real Estate,Commercial Real Estate,,MUN,XMUN,
FJJA.MU,UNIIMMO: DEUTSCHLAND,EUR,"UNIIMMO: DEUTSCHLAND is an open-ended real estate fund focusing on properties located in Germany, with the goal of providing stable returns and long-term capital growth. The fund invests primarily in commercial real estate, including office buildings, retail spaces, and logistics properties, seeking to capitalize on the German real estate market. Union Investment Real Estate GmbH, based in Hamburg, Germany, manages this fund.",Real Estate,Commercial Real Estate,,MUN,XMUN,
FJJB.MU,UNIIMMO: EUROPA,EUR,"UNIIMMO: EUROPA is an open-ended real estate fund investing in a diversified portfolio of properties across Europe, with the objective of generating stable income and long-term capital appreciation. The fund primarily targets commercial real estate assets such as offices, retail spaces, and logistics facilities in various European countries, aiming to benefit from the region's economic growth and real estate market dynamics. Union Investment Real Estate GmbH, headquartered in Hamburg, Germany, manages the fund's European investments.",Real Estate,Commercial Real Estate,,MUN,XMUN,
FJPR.MU,FIDLTY-SREJEQ ACCYNA,EUR,FIDLTY-SREJEQ ACCYNA is a Fidelity fund focused on sustainable research enhanced Japan equity. This fund invests in Japanese equities incorporating sustainability factors and is actively managed to enhance returns. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.,,Developed Markets,Fidelity Investments,MUN,XMUN,
FJR.MU,FID.FDS-GL INDUSTR.A GL.,EUR,"FID.FDS-GL INDUSTR.A GL. is a fund, managed by Fidelity, with a global investment strategy focused on various industries. The fund aims to provide investors with diversified exposure to companies across different sectors worldwide. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",,Developed Markets,Fidelity Investments,MUN,XMUN,
FJR0.MU,FID.FDS-EMER.M. A DIS.EUR,EUR,FID.FDS-EMER.M. A DIS.EUR is a Fidelity fund focusing on emerging markets equities with distributions in EUR. The fund is actively managed with an objective to outperform its benchmark and provide income to investors. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.,,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJR1.MU,FIDELITY FDS-PATRIM.A ACC,EUR,"FIDELITY FDS-PATRIM.A ACC is a Fidelity fund that aims to provide long-term capital appreciation through a diversified portfolio, including equities and bonds. The fund's 'Patrimoine' name suggests a focus on wealth preservation and growth. The 'ACC' indicates it is an accumulating share class, reinvesting dividends.",,Blend,Fidelity Investments,MUN,XMUN,
FJR3.MU,FID.FDS-GL HTH C.A ACC.EO,EUR,"FID.FDS-GL HTH C.A ACC.EO is a Fidelity fund focusing on global healthcare companies with an accumulating share class. The fund aims to provide investors with exposure to the healthcare sector worldwide, reinvesting any dividends. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",,Developed Markets,Fidelity Investments,MUN,XMUN,
FJR5.MU,BGF-BGF US DOLLAR BD A2,EUR,BGF-BGF US DOLLAR BD A2 is a BlackRock Global Funds (BGF) fund that invests in US dollar-denominated bonds. The fund aims to provide income to investors and focuses on a range of bond maturities and credit qualities. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.,Fixed Income,Corporate Bonds,BlackRock Asset Management,MUN,XMUN,
FJR6.MU,BGF-WORLD BOND F. NAM. A2,EUR,BGF-WORLD BOND F. NAM. A2 is a BlackRock Global Funds (BGF) fund that invests in bonds globally. The fund aims to provide income and capital appreciation to investors through a diversified portfolio of global bonds. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.,Fixed Income,Corporate Bonds,BlackRock Asset Management,MUN,XMUN,
FJR7.MU,FID.FDS-IBERIA A ACC. EUR,EUR,"FID.FDS-IBERIA A ACC. EUR is a Fidelity fund focusing on investments in the Iberian Peninsula (Spain and Portugal) with an accumulating share class denominated in EUR. The fund aims to provide investors with exposure to Iberian equities, reinvesting any dividends. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJR8.MU,FID.FDS-NORDIC Y ACC. SEK,EUR,"FID.FDS-NORDIC Y ACC. SEK is a Fidelity fund focusing on investments in the Nordic region (Denmark, Finland, Iceland, Norway, and Sweden) with an accumulating share class denominated in SEK. The fund aims to provide investors with exposure to Nordic equities, reinvesting any dividends. It is domiciled and regulated according to the jurisdiction indicated by the '.MU' suffix.",Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJR9.MU,Fidelity Funds - Asian Smaller Companies Fund,EUR,Fidelity Funds - Asian Smaller Companies Fund aims to achieve capital growth by investing primarily in smaller companies in Asia (excluding Japan). The fund focuses on identifying companies with strong growth potential and sustainable competitive advantages. Fidelity International manages the fund.,Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRA.MU,Fidelity Funds - Thailand Fund,EUR,Fidelity Funds - Thailand Fund aims to achieve capital growth by investing primarily in companies located in Thailand. The fund focuses on identifying companies with strong growth potential and sustainable competitive advantages within the Thai market. Fidelity International manages this fund.,Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRB.MU,FID.FDS-USD BOND A GL.,EUR,"FID.FDS-USD BOND A GL. is a bond fund denominated in USD that invests globally. It aims to provide income by investing in a diversified portfolio of bonds from various issuers around the world. The fund is managed by Fidelity Investments, a global asset management firm headquartered in Boston, Massachusetts.",Fixed Income,Corporate Bonds,Fidelity Investments,MUN,XMUN,
FJRC.MU,FID.FDS-LATIN AMER. A GL.,EUR,FID.FDS-LATIN AMER. A GL. is a fund focused on investing in Latin American equities. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in Latin America. It is managed by Fidelity Investments.,Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRD.MU,FID.FDS-EU.LAR.COS A GL.,EUR,FID.FDS-EU.LAR.COS A GL. is a fund focused on investing in large capitalization European companies. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in Europe. It is managed by Fidelity Investments.,Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJRE.MU,FF-SUST.AS.EQ.FD A DIS.EO,EUR,"FF-SUST.AS.EQ.FD A DIS.EO is a sustainable Asian equity fund that distributes dividends. The fund focuses on investing in companies in Asia that meet specific sustainability criteria. It is a sub-fund of Fidelity Funds, based in Luxembourg.",Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRF.MU,FF-SUST.AS.EQ.FD A DIS.DL,EUR,"FF-SUST.AS.EQ.FD A DIS.DL is a sustainable Asian equity fund that distributes dividends. The fund focuses on investing in companies in Asia that meet specific sustainability criteria. It is a sub-fund of Fidelity Funds, based in Luxembourg.",Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRG.MU,FID.FDS-AS.SPEC.SIT.A GL.,EUR,"FID.FDS-AS.SPEC.SIT.A GL. is a fund that invests in Asian equities, focusing on special situations. It aims to achieve capital appreciation by identifying and investing in companies undergoing restructuring, mergers, or other events that could lead to increased value. The fund is managed by Fidelity Investments.",Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRH.MU,FID.FDS-CHINA FOCUS A DL,EUR,FID.FDS-CHINA FOCUS A DL is a fund that focuses its investments on companies in China. The fund aims to achieve capital appreciation by investing in a diversified portfolio of Chinese companies. It is managed by Fidelity Investments.,Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRI.MU,FID.FDS-SU.JP EQ.E-ACC-EO,EUR,"FID.FDS-SU.JP EQ.E-ACC-EO is a sub-fund of Fidelity Funds, focusing on sustainable Japanese equity investments. The fund seeks long-term capital growth by investing in companies based in Japan that demonstrate positive environmental, social, and governance (ESG) characteristics. It accumulates income rather than distributing it.",Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJRJ.MU,FID.FDS-FRANCE FD  A GL.,EUR,FID.FDS-FRANCE FD  A GL. is a fund focused on investing in French equities. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in France. It is managed by Fidelity Investments.,Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJRK.MU,FID.FDS-IBERIA FD  A GL.,EUR,FID.FDS-IBERIA FD  A GL. is a fund focused on investing in Iberian equities (Spain and Portugal). The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in the Iberian Peninsula. It is managed by Fidelity Investments.,Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJRL.MU,FID.FDS-ITALY A GL.,EUR,FID.FDS-ITALY A GL. is a fund focused on investing in Italian equities. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in Italy. It is managed by Fidelity Investments.,Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJRM.MU,FIDELITY-GL.DIV.PLUS AGL,EUR,FIDELITY-GL.DIV.PLUS AGL is a fund that invests in global equities with a focus on dividend-paying companies. The fund aims to provide income and capital appreciation by investing in a diversified portfolio of dividend-paying stocks from around the world. Fidelity Investments manages the fund.,Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJRN.MU,FID.FDS-GL FOCUS A EO GL.,EUR,FID.FDS-GL FOCUS A EO GL. is a globally focused equity fund. The fund aims to achieve capital appreciation by investing in a concentrated portfolio of companies from around the world. It is managed by Fidelity Investments.,Alternatives,Developed Markets,Fidelity Investments,MUN,XMUN,
FJRP.MU,FID.FDS-INDIA FOC.FD A EO,EUR,FID.FDS-INDIA FOC.FD A EO is a fund focused on investing in Indian equities. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in India. It is managed by Fidelity Investments.,Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRQ.MU,FID.FDS-GL FIN.SERV.A GL.,EUR,FID.FDS-GL FIN.SERV.A GL. is a fund focused on investing in global financial services companies. The fund aims to achieve capital growth by investing in a diversified portfolio of companies within the financial services sector worldwide. It is managed by Fidelity Investments.,Financials,,Fidelity Investments,MUN,XMUN,
FJRR.MU,BGF-INDA FUND A2 USD,EUR,"BGF-INDA FUND A2 USD is a fund investing in Indian equities, denominated in US dollars. The fund aims to provide capital appreciation by investing primarily in equity securities of Indian companies. BlackRock Fund Advisors manages the fund, headquartered in San Francisco, California.",Alternatives,,BlackRock Asset Management,MUN,XMUN,
FJRS.MU,BGF-FIX.I.GL.OPP.F.A2 USD,EUR,"BGF-FIX.I.GL.OPP.F.A2 USD is a fixed income fund seeking global opportunities, denominated in US dollars. The fund aims to generate income by investing in a diversified portfolio of fixed income securities worldwide. BlackRock Fund Advisors manages the fund.",Fixed Income,Corporate Bonds,BlackRock Asset Management,MUN,XMUN,
FJRT.MU,Blackrock Global Funds - Emerging Markets Local Currency Bond Fund,EUR,"Blackrock Global Funds - Emerging Markets Local Currency Bond Fund invests primarily in local currency-denominated debt securities of emerging market countries. The fund aims to generate income and capital appreciation by capitalizing on the growth potential and attractive yields offered in emerging markets. The fund is managed by BlackRock, a global investment management firm headquartered in New York City.",Fixed Income,Emerging Markets,BlackRock Asset Management,MUN,XMUN,
FJRU.MU,Blackrock Global Funds - Global Inflation Linked Bond Fund,EUR,"Blackrock Global Funds - Global Inflation Linked Bond Fund invests primarily in inflation-linked bonds issued by governments and corporations globally. The fund aims to provide inflation protection and generate real returns by investing in bonds that adjust their principal or interest payments based on inflation. The fund is managed by BlackRock, a global investment management firm headquartered in New York City.",Fixed Income,Inflation-Protected Securities,BlackRock Asset Management,MUN,XMUN,
FJRV.MU,BGF-JAP.SM.+MIDC.OPP.A2YN,EUR,BGF-JAP.SM.+MIDC.OPP.A2YN is a fund focused on Japanese small and mid-cap companies. The fund seeks capital appreciation by investing in companies with growth potential in the Japanese market. BlackRock Fund Advisors manages this fund.,Alternatives,Small Cap,BlackRock Asset Management,MUN,XMUN,
FJRW.MU,BGF-EUROP.EQ.INC.A2 A EO,EUR,BGF-EUROP.EQ.INC.A2 A EO is a European equity income fund. The fund aims to provide income and capital appreciation by investing in a diversified portfolio of European equities. BlackRock Fund Advisors manages the fund.,Alternatives,Developed Markets,BlackRock Asset Management,MUN,XMUN,
FJRX.MU,FID.FDS-EMER.ASIA A AC.DL,EUR,FID.FDS-EMER.ASIA A AC.DL is a fund focused on investing in equities from emerging Asian markets. The fund aims to achieve capital appreciation by investing in a diversified portfolio of companies located in emerging Asian countries and it accumulates income. It is managed by Fidelity Investments.,Alternatives,Emerging Markets,Fidelity Investments,MUN,XMUN,
FJRY.MU,FID.FDS-EU.SM.C.A ACC.EUR,EUR,"FID.FDS-EU.SM.C.A ACC.EUR is a fund focused on investing in European small-cap companies, denominated in EUR. The fund aims to achieve capital appreciation by investing in a diversified portfolio of companies located in Europe, and it accumulates income. It is managed by Fidelity Investments.",Alternatives,Small Cap,Fidelity Investments,MUN,XMUN,
FJRZ.MU,FID.FDS-CHINA CONSUM.AAEO,EUR,FID.FDS-CHINA CONSUM.AAEO is a fund focused on investing in Chinese consumer-related companies. The fund aims to achieve capital appreciation by investing in a diversified portfolio of companies within the Chinese consumer sector. It is managed by Fidelity Investments.,Consumer Discretionary,Developed Markets,Fidelity Investments,MUN,XMUN,
FK4A.MU,JHC-J.H.BALANCED AEOAHD,EUR,JHC-J.H.BALANCED AEOAHD ,,,,MUN,XMUN,
FK4B.MU,JHC-J.H.GL.LI.SC. AAEOHD,EUR,JHC-J.H.GL.LI.SC. AAEOHD ,,,,MUN,XMUN,
FK4C.MU,JHC-J.H.OPPORT.ALP. ADLA,EUR,"JHC-J.H.OPPORT.ALP. ADLA is a fund managed by Janus Henderson Capital Funds, focusing on opportunistic alpha strategies, utilizing a diverse range of investment techniques to generate returns. The fund's specific investment mandate and geographic focus require further investigation. The fund is domiciled in a specific location that is unkown without further research.",,,Janus Henderson,MUN,XMUN,
FK4E.MU,JHCAP-US STR.VAL.AEOAHD,EUR,"JHCAP-US STR.VAL.AEOAHD is a share class of a Janus Henderson Capital Funds plc fund focusing on US strategic value investments, aiming to identify undervalued companies with long-term growth potential. It may use an active management approach to construct a portfolio of primarily US equities. The specific share class designation ""AEOAHD"" needs further clarification based on Janus Henderson's share class structure.",,Value,,MUN,XMUN,
FK4F.MU,JHC-J.H.US RES. ADLA,EUR,"JHC-J.H.US RES. ADLA is a fund managed by Janus Henderson Capital Funds, focusing on US research-driven investments, leveraging the company's analyst team to identify promising opportunities. The fund's specific investment mandate and geographic focus require further investigation. The fund is domiciled in a specific location that is unkown without further research.",,,,MUN,XMUN,
FK4G.MU,JHCAP-INT.US CORE AEOAHD,EUR,"JHCAP-INT.US CORE AEOAHD is a share class of a Janus Henderson Capital Funds plc fund focusing on US core investments using an INTECH quantitative approach. It aims to provide returns broadly in line with the US equity market, employing a systematic investment strategy. The specific share class designation ""AEOAHD"" needs further clarification based on Janus Henderson's share class structure.",,,,MUN,XMUN,
FK4H.MU,JHC-J.H.US RES. AEOAHDH,EUR,"JHC-J.H.US RES. AEOAHDH is a fund managed by Janus Henderson Capital Funds, focusing on US research-driven investments, leveraging the company's analyst team to identify promising opportunities. The fund's specific investment mandate and geographic focus require further investigation. The fund is domiciled in a specific location that is unkown without further research.",,,,MUN,XMUN,
FK4J.MU,JHC-J.H.OPPORT.ALP. AEOA,EUR,"JHC-J.H.OPPORT.ALP. AEOA is a fund managed by Janus Henderson Capital Funds, focusing on opportunistic alpha strategies, utilizing a diverse range of investment techniques to generate returns. The fund's specific investment mandate and geographic focus require further investigation. The fund is domiciled in a specific location that is unkown without further research.",,,Janus Henderson,MUN,XMUN,
